3 0 3 ...ICC..HI..AAHJ.KDDDJ.KFGEE.KFG.... 
2 0 2 ...ICC..HI..AAHJ..DDDJ.KFGEE.KFG...K K99 
1 0 1 ..HICC..HI..AA.J..DDDJ.KFGEE.KFG...K H99 K99 
1 0 1 ..HICC..HI..AA.J..DDDJ.KFG.EEKFG...K E99 H99 K99 
1 0 1 ..HICC..HI...AAJ..DDDJ.KFG.EEKFG...K A99 E99 H99 K99 
1 0 1 ..HICC..HI...AAJ..DDDJ.KFGEE.KFG...K A99 H99 K99 
2 0 2 ..HICC..HI.K.AAJ.KDDDJ.KFGEE..FG.... A99 H99 K97 
2 0 2 ..HICC..HI.K.AAJ.KDDDJ.KFG..EEFG.... A99 E98 H99 K97 
1 0 1 ..HICC..HI.K.AA..KDDD..KFG.JEEFG.J.. A99 E98 H99 J98 K97 
1 0 1 ..HICC..HI.K.AA..K..DDDKFG.JEEFG.J.. A99 D98 E98 H99 J98 K97 
1 0 1 ..HICC..HI.K.AA..K.GDDDKFG.JEEF..J.. A99 D98 E98 G99 H99 J98 K97 
2 0 2 .GCC.K.G.I.K.AAI.KF.DDD.F.HJEE..HJ.. A83 C92 D66 E98 F79 G88 H89 I97 J86 K90 
2 0 2 .GCC.K.G.I.K.AAI.K..DDD.F.HJEEF.HJ.. A83 C92 D66 E98 F78 G88 H89 I97 J86 K90 
2 0 2 .GCC.K.G.I.K.AAI.KFDDD..F.HJEE..HJ.. A83 C92 D65 E98 F79 G88 H89 I97 J86 K90 
2 0 2 .GCC.KFG.I.KFAAI.K.DDD....HJEE..HJ.. A83 C92 D65 E98 F77 G88 H89 I97 J86 K90 
2 0 2 .G.CCKFG.I.KFAAI.K.DDD....HJEE..HJ.. A83 C91 D65 E98 F77 G88 H89 I97 J86 K90 
2 0 2 .G.CCKFG.I.KFAAI.K...DDD..HJEE..HJ.. A83 C91 D63 E98 F77 G88 H89 I97 J86 K90 
2 0 2 .G.CCKFG.I.KFAAI.K..HDDD..HJEE...J.. A83 C91 D63 E98 F77 G88 H88 I97 J86 K90 
2 0 2 .G.CCK.G.I.K.AAI.K..HDDDF.HJEEF..J.. A83 C91 D63 E98 F74 G88 H88 I97 J86 K90 
2 0 2 .G.CCK.G.I.KFAAI.KF.HDDD..HJEE...J.. A83 C91 D63 E98 F76 G88 H88 I97 J86 K90 
2 0 2 .G.CCK.G.I.K.AAI.K...DDDF.HJEEF.HJ.. A83 C91 D63 E98 F74 G88 H89 I97 J86 K90 
2 0 2 .G.CCK.G.I.K.AAI.KDDD...F.HJEEF.HJ.. A83 C91 D60 E98 F74 G88 H89 I97 J86 K90 
2 0 2 .G.CCK.G.I.K.AAI.KDDDJ..F.HJEEF.H... A83 C91 D60 E98 F74 G88 H89 I97 J85 K90 
2 0 2 .G.CCK.G...K.AAI.KDDDI..F.HJEEF.HJ.. A83 C91 D60 E98 F74 G88 H89 I96 J86 K90 
2 0 2 .G.CC..G...K.AAI.KDDDI.KF.HJEEF.HJ.. A83 C91 D60 E98 F74 G88 H89 I96 J86 K89 
2 0 2 .G.CC..G...KAA.I.KDDDI.KF.HJEEF.HJ.. A82 C91 D60 E98 F74 G88 H89 I96 J86 K89 
2 0 2 .GCC...G...KAA.I.KDDDI.KF.HJEEF.HJ.. A82 C90 D60 E98 F74 G88 H89 I96 J86 K89 
2 0 2 .G.CCK.G...KAA.I.KDDDI..F.HJEEF.HJ.. A82 C91 D60 E98 F74 G88 H89 I96 J86 K90 
2 0 2 .GCC.K.G...K.AAI.KDDDI..F.HJEEF.HJ.. A83 C90 D60 E98 F74 G88 H89 I96 J86 K90 
2 0 2 .G.CCK.G.I.KFAAI.KF..DDD..HJEE..HJ.. A83 C91 D63 E98 F76 G88 H89 I97 J86 K90 
2 0 2 .G.CCK.G.I.KFAAI.KF.DDD...HJEE..HJ.. A83 C91 D62 E98 F76 G88 H89 I97 J86 K90 
2 0 2 .G.CCKFG.I.KFAAI.K..DDD...HJEE..HJ.. A83 C91 D64 E98 F77 G88 H89 I97 J86 K90 
2 0 2 .G.CCKFG.I.KFAAI.KDDD.....HJEE..HJ.. A83 C91 D64 E98 F77 G88 H89 I97 J86 K90 
2 0 2 .G.CCKFG...KFAAI.KDDDI....HJEE..HJ.. A83 C91 D64 E98 F77 G88 H89 I96 J86 K90 
2 0 2 .G.CC.FG...KFAAI.KDDDI.K..HJEE..HJ.. A83 C91 D64 E98 F77 G88 H89 I96 J86 K89 
2 0 2 FG.CCKFG...K.AAI.KDDDI....HJEE..HJ.. A83 C91 D64 E98 F76 G88 H89 I96 J86 K90 
2 0 2 .GCC.KFG...KFAAI.KDDDI....HJEE..HJ.. A83 C90 D64 E98 F77 G88 H89 I96 J86 K90 
2 0 2 .G.CC.FG.I.KFAAI.K.DDD.K..HJEE..HJ.. A83 C91 D65 E98 F77 G88 H89 I97 J86 K89 
2 0 2 .G.CC..G.I.K.AAI.KFDDD.KF.HJEE..HJ.. A83 C91 D65 E98 F75 G88 H89 I97 J86 K89 
2 0 2 .G.CC..G.I.KFAAI.KFDDD.K..HJEE..HJ.. A83 C91 D65 E98 F76 G88 H89 I97 J86 K89 
2 0 2 .G.CCK.G.I.KFAAI.KFDDD....HJEE..HJ.. A83 C91 D65 E98 F76 G88 H89 I97 J86 K90 
2 0 2 FG.CCKFG.I.K.AAI.K.DDD....HJEE..HJ.. A83 C91 D65 E98 F76 G88 H89 I97 J86 K90 
2 0 2 .GCC.K.G.I.KFAAI.KFDDD....HJEE..HJ.. A83 C92 D65 E98 F78 G88 H89 I97 J86 K90 
2 0 2 .GCC.K.G.I.KFAAI.KF.DDD...HJEE..HJ.. A83 C92 D66 E98 F78 G88 H89 I97 J86 K90 
2 0 2 .G.CCK.G.I.K.AAI.KF.DDD.F.HJEE..HJ.. A83 C91 D66 E98 F79 G88 H89 I97 J86 K90 
2 0 2 .G.CC..G.I.KAA.I.KDDD..KF.HJEEF.HJ.. A84 C93 D64 E98 F80 G88 H89 I97 J86 K91 
2 0 2 .GCC...G.I.KAA.I.K..DDDKF.HJEEF.HJ.. A84 C92 D66 E98 F80 G88 H89 I97 J86 K91 
2 0 2 .G.CCK.G.I.K.AAI.K..DDD.F.HJEEF.HJ.. A83 C93 D66 E98 F80 G88 H89 I97 J86 K92 
2 0 2 .G.CC..G.I.KAA.I.K.DDD.KF.HJEEF.HJ.. A84 C93 D67 E98 F80 G88 H89 I97 J86 K91 
2 0 2 .G.CCK.G.I.K.AAI.K.DDD..F.HJEEF.HJ.. A83 C93 D67 E98 F80 G88 H89 I97 J86 K92 
2 0 2 .G.CC..G.I.KAA.I.KFDDD.KF.HJEE..HJ.. A84 C93 D67 E98 F81 G88 H89 I97 J86 K91 
2 0 2 .G.CCK.G.I.K.AAI.KFDDD..F.HJEE..HJ.. A83 C93 D67 E98 F81 G88 H89 I97 J86 K92 
2 0 2 .GCC.K.G.I.KAA.I.KFDDD..F.HJEE..HJ.. A84 C92 D67 E98 F81 G88 H89 I97 J86 K92 
2 0 2 .G.CCK.G.I.KAA.I.KF.DDD.F.HJEE..HJ.. A84 C93 D68 E98 F81 G88 H89 I97 J86 K92 
2 0 2 .G.CCK.G.I.K.AAI.KF..DDDF.HJEE..HJ.. A83 C93 D69 E98 F81 G88 H89 I97 J86 K92 
2 0 2 .GHCCK.GHI.KAA.I.KF..DDDF..JEE...J.. A84 C93 D69 E98 F81 G88 H87 I97 J86 K92 
2 0 2 .GHCCK.GHI.KAA.I.K...DDDF..JEEF..J.. A84 C93 D69 E98 F80 G88 H87 I97 J86 K92 
2 0 2 .GHCCK.GHI.KAA.I.KDDD...F..JEEF..J.. A84 C93 D66 E98 F80 G88 H87 I97 J86 K92 
2 0 2 .GHCCK.GHI.KAA.I.KDDDJ..F..JEEF..... A84 C93 D66 E98 F80 G88 H87 I97 J85 K92 
2 0 2 .GHCC..GHI.KAA.I.KDDDJ.KF..JEEF..... A84 C93 D66 E98 F80 G88 H87 I97 J85 K91 
2 0 2 .GHCC..GHI.K.AAI.KDDDJ.KF..JEEF..... A83 C93 D66 E98 F80 G88 H87 I97 J85 K91 
2 0 2 .GHCC..GHI.K.AAI.KDDD..KF..JEEF..J.. A83 C93 D66 E98 F80 G88 H87 I97 J84 K91 
2 0 2 .GHCC..GHI.K.AAI.K..DDDKF..JEEF..J.. A83 C93 D64 E98 F80 G88 H87 I97 J84 K91 
2 0 2 FGHCC.FGHI.K.AAI.K..DDDK...JEE...J.. A83 C93 D64 E98 F76 G88 H87 I97 J84 K91 
2 0 2 FGHCC.FGHI.K.AAI.KDDD..K...JEE...J.. A83 C93 D62 E98 F76 G88 H87 I97 J84 K91 
2 0 2 FGHCC.FGHI.K.AAI.KDDDJ.K...JEE...... A83 C93 D62 E98 F76 G88 H87 I97 J83 K91 
2 0 2 FGHCC.FGHI.KAA.I.KDDDJ.K...JEE...... A82 C93 D62 E98 F76 G88 H87 I97 J83 K91 
2 0 2 FGHCCKFGHI.KAA.I.KDDDJ.....JEE...... A82 C93 D62 E98 F76 G88 H87 I97 J83 K90 
2 0 2 FGHCCKFGHI.KAA.I.KDDD......JEE...J.. A82 C93 D62 E98 F76 G88 H87 I97 J82 K90 
2 0 2 FGHCCKFGHI.KAA.I.K..DDD....JEE...J.. A82 C93 D60 E98 F76 G88 H87 I97 J82 K90 
2 0 2 FGHCCKFGHI.KAA.I.K.DDD.....JEE...J.. A82 C93 D61 E98 F76 G88 H87 I97 J82 K90 
2 0 2 FGHCC.FGHI.KAA.I.K.DDD.K...JEE...J.. A82 C93 D61 E98 F76 G88 H87 I97 J82 K89 
2 0 2 FGHCCKFGHI.K.AAI.K.DDD.....JEE...J.. A81 C93 D61 E98 F76 G88 H87 I97 J82 K90 
2 0 2 FGHCCKFGHI.K.AAI.K...DDD...JEE...J.. A81 C93 D59 E98 F76 G88 H87 I97 J82 K90 
2 0 2 .GHCCK.GHI.KFAAI.KF..DDD...JEE...J.. A81 C93 D59 E98 F74 G88 H87 I97 J82 K90 
2 0 2 .GHCCK.GHI.KFAAI.KF.DDD....JEE...J.. A81 C93 D58 E98 F74 G88 H87 I97 J82 K90 
2 0 2 .GHCCK.GHI.K.AAI.KF.DDD.F..JEE...J.. A81 C93 D58 E98 F73 G88 H87 I97 J82 K90 
2 0 2 .GHCCKFGHI.KFAAI.K..DDD....JEE...J.. A81 C93 D58 E98 F73 G88 H87 I97 J82 K90 
2 0 2 .GHCCKFGHI.KFAAI.KDDD......JEE...J.. A81 C93 D56 E98 F73 G88 H87 I97 J82 K90 
2 0 2 .GHCCKFGHI.KFAAI.KDDDJ.....JEE...... A81 C93 D56 E98 F73 G88 H87 I97 J81 K90 
2 0 2 .GHCCKFGH..KFAAI.KDDDI.....JEE...J.. A81 C93 D56 E98 F73 G88 H87 I96 J82 K90 
2 0 2 .GHCC.FGH..KFAAI.KDDDI.K...JEE...J.. A81 C93 D56 E98 F73 G88 H87 I96 J82 K89 
2 0 2 FGHCCKFGH..K.AAI.KDDDI.....JEE...J.. A81 C93 D56 E98 F72 G88 H87 I96 J82 K90 
2 0 2 .GHCCKFGHI.KFAAI.K...DDD...JEE...J.. A81 C93 D59 E98 F75 G88 H87 I97 J82 K90 
2 0 2 .GHCCK.GHI.K.AAI.K.DDD..F..JEEF..J.. A81 C93 D61 E98 F72 G88 H87 I97 J82 K90 
2 0 2 .GHCCK.GHI.K.AAI.KFDDD..F..JEE...J.. A81 C93 D61 E98 F73 G88 H87 I97 J82 K90 
2 0 2 .GHCC..GHI.K.AAI.KFDDD.KF..JEE...J.. A81 C93 D61 E98 F73 G88 H87 I97 J82 K89 
2 0 2 .GHCC.FGHI.KFAAI.K.DDD.K...JEE...J.. A81 C93 D61 E98 F71 G88 H87 I97 J82 K89 
2 0 2 .GHCC..GHI.KFAAI.KFDDD.K...JEE...J.. A81 C93 D61 E98 F72 G88 H87 I97 J82 K89 
2 0 2 .GHCC..GHI.KAA.I.KFDDD.KF..JEE...J.. A80 C93 D61 E98 F73 G88 H87 I97 J82 K89 
2 0 2 .GHCC..GHI.KAA.I.K.DDD.KF..JEEF..J.. A80 C93 D61 E98 F72 G88 H87 I97 J82 K89 
2 0 2 .GHCC..GHI.KAA.I.KF.DDDKF..JEE...J.. A80 C93 D60 E98 F73 G88 H87 I97 J82 K89 
2 0 2 .GHCCK.GHI.KFAAI.KFDDD.....JEE...J.. A81 C93 D61 E98 F74 G88 H87 I97 J82 K90 
2 0 2 .GHCCKFGHI.KFAAI.K.DDD.....JEE...J.. A81 C93 D61 E98 F75 G88 H87 I97 J82 K90 
2 0 2 FGHCCKFGH..KAA.I.KDDDI.....JEE...J.. A82 C93 D62 E98 F76 G88 H87 I96 J82 K90 
2 0 2 FGHCC.FGH..KAA.I.KDDDI.K...JEE...J.. A82 C93 D62 E98 F76 G88 H87 I96 J82 K89 
2 0 2 FGHCCKFGHI.K.AAI.KDDDJ.....JEE...... A83 C93 D62 E98 F76 G88 H87 I97 J83 K90 
2 0 2 .GHCC.FGHI.KFAAI.KDDDJ.K...JEE...... A83 C93 D62 E98 F75 G88 H87 I97 J83 K91 
2 0 2 FGHCC.FGH..K.AAI.KDDDI.K...JEE...J.. A83 C93 D62 E98 F76 G88 H87 I96 J84 K91 
2 0 2 FGHCC.FGHI.KAA.I.KDDD..K...JEE...J.. A82 C93 D62 E98 F76 G88 H87 I97 J84 K91 
2 0 2 FGHCCKFGHI.K.AAI.KDDD......JEE...J.. A83 C93 D62 E98 F76 G88 H87 I97 J84 K90 
2 0 2 .GHCC.FGHI.KFAAI.KDDD..K...JEE...J.. A83 C93 D62 E98 F75 G88 H87 I97 J84 K91 
2 0 2 FGHCC.FGHI.K.AAI.K.DDD.K...JEE...J.. A83 C93 D63 E98 F76 G88 H87 I97 J84 K91 
2 0 2 FGHCC.FGHI.KAA.I.K..DDDK...JEE...J.. A82 C93 D64 E98 F76 G88 H87 I97 J84 K91 
2 0 2 FGHCCKFGHI.K.AAI.K..DDD....JEE...J.. A83 C93 D64 E98 F76 G88 H87 I97 J84 K90 
2 0 2 .GHCC.FGHI.KFAAI.K..DDDK...JEE...J.. A83 C93 D64 E98 F77 G88 H87 I97 J84 K91 
2 0 2 .GHCC..GHI.KFAAI.KF.DDDK...JEE...J.. A83 C93 D64 E98 F78 G88 H87 I97 J84 K91 
2 0 2 .GHCC..GHI.K.AAI.KF.DDDKF..JEE...J.. A83 C93 D64 E98 F79 G88 H87 I97 J84 K91 
2 0 2 .GHCC..GHI.KAA.I.K..DDDKF..JEEF..J.. A82 C93 D64 E98 F80 G88 H87 I97 J84 K91 
2 0 2 .GHCCK.GHI.K.AAI.K..DDD.F..JEEF..J.. A83 C93 D64 E98 F80 G88 H87 I97 J84 K90 
2 0 2 .GHCC..GHI.K.AAI.K.DDD.KF..JEEF..J.. A83 C93 D65 E98 F80 G88 H87 I97 J84 K91 
2 0 2 .GHCC..GH..K.AAI.KDDDI.KF..JEEF..J.. A83 C93 D66 E98 F80 G88 H87 I96 J84 K91 
2 0 2 .GHCC..GH..KAA.I.KDDDI.KF..JEEF..J.. A82 C93 D66 E98 F80 G88 H87 I96 J84 K91 
2 0 2 .GHCCK.GH..K.AAI.KDDDI..F..JEEF..J.. A83 C93 D66 E98 F80 G88 H87 I96 J84 K90 
2 0 2 .GHCCK.GHI.K.AAI.KDDDJ..F..JEEF..... A83 C93 D66 E98 F80 G88 H87 I97 J85 K92 
2 0 2 .GHCC..GHI.KAA.I.KDDD..KF..JEEF..J.. A84 C93 D66 E98 F80 G88 H87 I97 J86 K91 
2 0 2 .GHCCK.GH..KAA.I.KDDDI..F..JEEF..J.. A84 C93 D66 E98 F80 G88 H87 I96 J86 K92 
2 0 2 .GHCCK.GHI.K.AAI.KDDD...F..JEEF..J.. A83 C93 D66 E98 F80 G88 H87 I97 J86 K92 
2 0 2 .GHCCK.GHI.KAA.I.K.DDD..F..JEEF..J.. A84 C93 D67 E98 F80 G88 H87 I97 J86 K92 
2 0 2 .GHCCK.GHI.KAA.I.K..DDD.F..JEEF..J.. A84 C93 D68 E98 F80 G88 H87 I97 J86 K92 
2 0 2 .GHCCK.GHI.K.AAI.K...DDDF..JEEF..J.. A83 C93 D69 E98 F80 G88 H87 I97 J86 K92 
2 0 2 .GHCCK.GHI.KAA.I.KFDDD..F..JEE...J.. A84 C93 D67 E98 F81 G88 H87 I97 J86 K92 
2 0 2 .GHCCK.GHI.KAA.I.KF.DDD.F..JEE...J.. A84 C93 D68 E98 F81 G88 H87 I97 J86 K92 
2 0 2 .GHCCK.GHI.K.AAI.KF..DDDF..JEE...J.. A83 C93 D69 E98 F81 G88 H87 I97 J86 K92 
2 0 2 .G.CCK.G.I.K.AAI.KF.HDDDF.HJEE...J.. A83 C93 D69 E98 F81 G88 H90 I97 J86 K92 
2 0 2 .G.CCK.G.I.KAA.I.K..HDDDF.HJEEF..J.. A84 C93 D69 E98 F82 G88 H90 I97 J86 K92 
2 0 2 .GCC.K.G.I.KAA.I.KF..DDDF.HJEE..HJ.. A84 C94 D69 E98 F81 G88 H91 I97 J86 K92 
2 0 2 .G.CCK.G.I.KAA.I.K...DDDF.HJEEF.HJ.. A84 C93 D69 E98 F82 G88 H91 I97 J86 K92 
2 0 2 .GCC.K.G.I.KAA.I.K..DDD.F.HJEEF.HJ.. A84 C94 D70 E98 F82 G88 H91 I97 J86 K92 
2 0 2 .GCC.K.G.I.KAA.I.K.DDD..F.HJEEF.HJ.. A84 C94 D71 E98 F82 G88 H91 I97 J86 K92 
2 0 2 .GCC.K.G...KAA.I.KDDDI..F.HJEEF.HJ.. A84 C94 D72 E98 F82 G88 H91 I96 J86 K92 
2 0 2 .G.CCK.G.I.KAA.I.KDDD...F.HJEEF.HJ.. A84 C93 D72 E98 F82 G88 H91 I97 J86 K92 
2 0 2 .G.CCK.G.I.KAA.I.KDDDJ..F.HJEEF.H... A84 C93 D72 E98 F82 G88 H91 I97 J87 K92 
2 0 2 .G.CC..G.I.KAA.I.KDDDJ.KF.HJEEF.H... A84 C93 D72 E98 F82 G88 H91 I97 J87 K93 
2 0 2 .GCC.K.G.I.K.AAI.KDDDJ..F.HJEEF.H... A85 C94 D72 E98 F82 G88 H91 I97 J87 K92 
2 0 2 .G.CC..G.I.K.AAI.KDDDJ.KF.HJEEF.H... A85 C93 D72 E98 F82 G88 H91 I97 J87 K93 
2 0 2 .GCC...G...K.AAI.KDDDI.KF.HJEEF.HJ.. A85 C94 D72 E98 F82 G88 H91 I96 J88 K93 
2 0 2 .GCC...G.I.KAA.I.KDDD..KF.HJEEF.HJ.. A84 C94 D72 E98 F82 G88 H91 I97 J88 K93 
2 0 2 .GCC.K.G.I.K.AAI.KDDD...F.HJEEF.HJ.. A85 C94 D72 E98 F82 G88 H91 I97 J88 K92 
2 0 2 .G.CC..G.I.K.AAI.KDDD..KF.HJEEF.HJ.. A85 C93 D72 E98 F82 G88 H91 I97 J88 K93 
2 0 2 .GCC...G.I.KAA.I.K.DDD.KF.HJEEF.HJ.. A84 C94 D73 E98 F82 G88 H91 I97 J88 K93 
2 0 2 .GCC.K.G.I.K.AAI.K.DDD..F.HJEEF.HJ.. A85 C94 D73 E98 F82 G88 H91 I97 J88 K92 
2 0 2 .G.CC..G.I.K.AAI.K.DDD.KF.HJEEF.HJ.. A85 C93 D73 E98 F82 G88 H91 I97 J88 K93 
2 0 2 .GCC...G.I.K.AAI.KFDDD.KF.HJEE..HJ.. A85 C94 D73 E98 F83 G88 H91 I97 J88 K93 
2 0 2 .GCC...G.I.KFAAI.KFDDD.K..HJEE..HJ.. A85 C94 D73 E98 F84 G88 H91 I97 J88 K93 
2 0 2 FGCC.KFG.I.KAA.I.K.DDD....HJEE..HJ.. A86 C94 D73 E98 F86 G88 H91 I97 J88 K92 
2 0 2 FGCC.KFG.I.KAA.I.K..DDD...HJEE..HJ.. A86 C94 D72 E98 F86 G88 H91 I97 J88 K92 
2 0 2 FGCC..FG.I.KAA.I.K..DDDK..HJEE..HJ.. A86 C94 D74 E98 F86 G88 H91 I97 J88 K93 
2 0 2 FG.CCKFG.I.K.AAI.K..DDD...HJEE..HJ.. A87 C95 D74 E98 F86 G88 H91 I97 J88 K92 
2 0 2 .G.CC..G.I.K.AAI.K..DDDKF.HJEEF.HJ.. A87 C95 D74 E98 F82 G88 H91 I97 J88 K93 
2 0 2 .G.CC..G.I.K.AAI.KF.DDDKF.HJEE..HJ.. A87 C95 D74 E98 F83 G88 H91 I97 J88 K93 
2 0 2 .G.CC..G.I.KFAAI.KF.DDDK..HJEE..HJ.. A87 C95 D74 E98 F84 G88 H91 I97 J88 K93 
2 0 2 FG.CC.FG.I.K.AAI.K.DDD.K..HJEE..HJ.. A87 C95 D75 E98 F86 G88 H91 I97 J88 K93 
2 0 2 FG.CC.FG...K.AAI.KDDDI.K..HJEE..HJ.. A87 C95 D76 E98 F86 G88 H91 I96 J88 K93 
2 0 2 FGCC..FG.I.KAA.I.KDDDJ.K..HJEE..H... A88 C94 D76 E98 F86 G88 H91 I97 J89 K93 
2 0 2 FG.CC.FG.I.KAA.I.KDDD..K..HJEE..HJ.. A88 C95 D76 E98 F86 G88 H91 I97 J90 K93 
2 0 2 FG.CCKFG...KAA.I.KDDDI....HJEE..HJ.. A88 C95 D76 E98 F86 G88 H91 I96 J90 K94 
2 0 2 FG.CCKFG.I.KAA.I.K.DDD....HJEE..HJ.. A88 C95 D77 E98 F86 G88 H91 I97 J90 K94 
2 0 2 FG.CCKFG.I.KAA.I.K..DDD...HJEE..HJ.. A88 C95 D78 E98 F86 G88 H91 I97 J90 K94 
2 0 2 FGHCCKFGHI.KAA.I.K...DDD...JEE...J.. A88 C95 D79 E98 F86 G88 H89 I97 J90 K94 
2 0 2 .GCC.K.G.I.K.AAI.K..HDDDF.HJEEF..J.. A89 C96 D79 E98 F82 G88 H92 I97 J90 K94 
2 0 2 .GCC.K.G.I.K.AAI.KF.HDDDF.HJEE...J.. A89 C96 D79 E98 F83 G88 H92 I97 J90 K94 
2 0 2 .GCC.K.G.I.KFAAI.KF.HDDD..HJEE...J.. A89 C96 D79 E98 F84 G88 H92 I97 J90 K94 
2 0 2 .GCC.KFG.I.KFAAI.K..HDDD..HJEE...J.. A89 C96 D79 E98 F85 G88 H92 I97 J90 K94 
2 0 2 FG.CCKFG.I.K.AAI.K..HDDD..HJEE...J.. A89 C95 D79 E98 F86 G88 H92 I97 J90 K94 
2 0 2 FGCC.KFG.I.KAA.I.K...DDD..HJEE..HJ.. A88 C96 D79 E98 F86 G88 H93 I97 J90 K94 
2 0 2 .GCC.K.G.I.K.AAI.K...DDDF.HJEEF.HJ.. A89 C96 D79 E98 F82 G88 H93 I97 J90 K94 
2 0 2 .GCC.K.G.I.K.AAI.KF..DDDF.HJEE..HJ.. A89 C96 D79 E98 F83 G88 H93 I97 J90 K94 
2 0 2 .GCC.K.G.I.KFAAI.KF..DDD..HJEE..HJ.. A89 C96 D79 E98 F84 G88 H93 I97 J90 K94 
2 0 2 .GCC.KFG.I.KFAAI.K...DDD..HJEE..HJ.. A89 C96 D79 E98 F85 G88 H93 I97 J90 K94 
2 0 2 FG.CCKFG.I.K.AAI.K...DDD..HJEE..HJ.. A89 C95 D79 E98 F86 G88 H93 I97 J90 K94 
2 0 2 FGCC.KFG.I.K.AAI.K..DDD...HJEE..HJ.. A89 C96 D80 E98 F86 G88 H93 I97 J90 K94 
2 0 2 FGCC.KFG.I.K.AAI.K.DDD....HJEE..HJ.. A89 C96 D81 E98 F86 G88 H93 I97 J90 K94 
2 0 2 FGCC.KFG...K.AAI.KDDDI....HJEE..HJ.. A89 C96 D82 E98 F86 G88 H93 I96 J90 K94 
2 0 2 FGCC.KFG.I.KAA.I.KDDD.....HJEE..HJ.. A88 C96 D82 E98 F86 G88 H93 I97 J90 K94 
2 0 2 FG.CCKFG.I.K.AAI.KDDD.....HJEE..HJ.. A89 C95 D82 E98 F86 G88 H93 I97 J90 K94 
2 0 2 FGCC.KFG.I.KAA.I.KDDDJ....HJEE..H... A88 C96 D82 E98 F86 G88 H93 I97 J91 K94 
2 0 2 FG.CCKFG.I.K.AAI.KDDDJ....HJEE..H... A89 C95 D82 E98 F86 G88 H93 I97 J91 K94 
2 0 2 .G.CCKFG.I.KFAAI.KDDDJ....HJEE..H... A89 C95 D82 E98 F87 G88 H93 I97 J91 K94 
2 0 2 FGCC..FG.I.K.AAI.KDDDJ.K..HJEE..H... A89 C96 D82 E98 F86 G88 H93 I97 J91 K95 
2 0 2 .G.CC.FG.I.KFAAI.KDDDJ.K..HJEE..H... A89 C95 D82 E98 F87 G88 H93 I97 J91 K95 
2 0 2 .GCC..FG...KFAAI.KDDDI.K..HJEE..HJ.. A89 C96 D82 E98 F87 G88 H93 I96 J92 K95 
2 0 2 .GCC.KFG.I.KFAAI.KDDD.....HJEE..HJ.. A89 C96 D82 E98 F87 G88 H93 I97 J92 K94 
2 0 2 FGCC..FG.I.K.AAI.KDDD..K..HJEE..HJ.. A89 C96 D82 E98 F86 G88 H93 I97 J92 K95 
2 0 2 .G.CC.FG.I.KFAAI.KDDD..K..HJEE..HJ.. A89 C95 D82 E98 F87 G88 H93 I97 J92 K95 
2 0 2 .GCC..FG.I.KFAAI.K.DDD.K..HJEE..HJ.. A89 C96 D83 E98 F87 G88 H93 I97 J92 K95 
2 0 2 .GCC...G.I.K.AAI.K..DDDKF.HJEEF.HJ.. A89 C96 D84 E98 F84 G88 H93 I97 J92 K95 
2 0 2 .GCC...G.I.K.AAI.KF.DDDKF.HJEE..HJ.. A89 C96 D84 E98 F85 G88 H93 I97 J92 K95 
2 0 2 .GCC...G.I.KFAAI.KF.DDDK..HJEE..HJ.. A89 C96 D84 E98 F86 G88 H93 I97 J92 K95 
2 0 2 .GCC.KFG.I.KFAAI.K..DDD...HJEE..HJ.. A89 C96 D84 E98 F87 G88 H93 I97 J92 K94 
2 0 2 FGCC..FG.I.K.AAI.K..DDDK..HJEE..HJ.. A89 C96 D84 E98 F86 G88 H93 I97 J92 K95 
2 0 2 .G.CC.FG.I.KFAAI.K..DDDK..HJEE..HJ.. A89 C97 D84 E98 F87 G88 H93 I97 J92 K95 
2 0 2 .G..CCFG...KFAAI.KDDDI.K..HJEE..HJ.. A89 C98 D82 E98 F87 G88 H93 I96 J92 K95 
2 0 2 .G..CCFG.I.KFAAI.KDDD..K..HJEE..HJ.. A89 C98 D82 E98 F87 G88 H93 I97 J92 K95 
2 0 2 FG..CCFG.I.KAA.I.KDDDJ.K..HJEE..H... A88 C98 D82 E98 F86 G88 H93 I97 J91 K95 
2 0 2 FG.ICCFG.I.KAA.J.KDDDJ.K..H.EE..H... A88 C98 D82 E98 F86 G88 H93 I98 J88 K95 
2 0 2 FG.ICCFG.I.KAA.J.KDDDJ.K..HEE...H... A88 C98 D82 E97 F86 G88 H93 I98 J88 K95 
1 0 1 FG.ICCFG.I..AA.J..DDDJ.K..HEEK..H..K A88 C98 D82 E97 F86 G88 H93 I98 J88 K93 
1 0 1 FG.ICCFG.I...AAJ..DDDJ.K..HEEK..H..K A87 C98 D82 E97 F86 G88 H93 I98 J88 K93 
1 0 1 .G.ICCFG.I..FAAJ..DDDJ.K..HEEK..H..K A87 C98 D82 E97 F85 G88 H93 I98 J88 K93 
2 0 2 .G.ICCFG.I.KFAAJ.KDDDJ.K..HEE...H... A87 C98 D82 E97 F85 G88 H93 I98 J88 K91 
2 0 2 .G.ICCFG.I..FAAJ.KDDDJ.K..HEEK..H... A87 C98 D82 E97 F85 G88 H93 I98 J88 K92 
2 0 2 FG.ICCFG.I...AAJ.KDDDJ.K..HEEK..H... A87 C98 D82 E97 F86 G88 H93 I98 J88 K92 
