15 0 15 F..BBBF..H.KAA.HJKCCCIJK..GIDDEEG... 
15 0 15 F..BBBF..H.KAA.HJKCCC.JK..GIDDEEGI.. I99 
15 0 15 F..BBBF..H.KAA.HJK.CCCJK..GIDDEEGI.. C99 I99 
15 0 15 F..BBBF..HJKAA.HJK.CCC.K..GIDDEEGI.. C99 I99 J99 
15 0 15 F..BBBF..HJKAA.HJK..CCCK..GIDDEEGI.. C98 I99 J99 
15 0 15 F..BBBF..HJK.AAHJK..CCCK..GIDDEEGI.. A99 C98 I99 J99 
15 0 15 F..BBBF..HJK.AAHJKCCC..K..GIDDEEGI.. A99 C96 I99 J99 
15 0 15 F..BBBF..HJK.AAHJKCCCI.K..GIDDEEG... A99 C96 I98 J99 
15 0 15 ...BBBF..HJKFAAHJKCCCI.K..GIDDEEG... A99 C96 F99 I98 J99 
15 0 15 ...BBBF..H.KFAAHJKCCCIJK..GIDDEEG... A99 C96 F99 I98 J98 
15 0 15 ...BBBF..H.KFAAHJKCCC.JK..GIDDEEGI.. A99 C96 F99 I97 J98 
15 0 15 ...BBBF..H.KFAAHJK.CCCJK..GIDDEEGI.. A99 C95 F99 I97 J98 
15 0 15 ...BBBF..HJKFAAHJK.CCC.K..GIDDEEGI.. A99 C95 F99 I97 J97 
15 0 15 ...BBB...HJK.AAHJKFCCC.KF.GIDDEEGI.. A99 C95 F97 I97 J97 
15 0 15 ...BBB...HJKAA.HJKFCCC.KF.GIDDEEGI.. A98 C95 F97 I97 J97 
15 0 15 ...BBB...HJKAA.HJKF.CCCKF.GIDDEEGI.. A98 C94 F97 I97 J97 
15 0 15 BBB......HJKAA.HJKF.CCCKF.GIDDEEGI.. A98 B97 C94 F97 I97 J97 
10 0 10 BBB.J....HJKAA.H.KF.CCCKF.GIDDEEGI.. A98 B97 C94 F97 I97 J96 
5 0 5 BBBHJ....HJKAA...KF.CCCKF.GIDDEEGI.. A98 B97 C94 F97 H99 I97 J96 
5 0 5 BBBHJ....HJKAA...KFCCC.KF.GIDDEEGI.. A98 B97 C93 F97 H99 I97 J96 
5 0 5 BBBHJ....HJK...AAKFCCC.KF.GIDDEEGI.. A95 B97 C93 F97 H99 I97 J96 
5 0 5 BBBHJ.F..HJKF..AAK.CCC.K..GIDDEEGI.. A95 B97 C93 F95 H99 I97 J96 
5 0 5 BBBHJ.F..HJKF..AAK..CCCK..GIDDEEGI.. A95 B97 C92 F95 H99 I97 J96 
5 0 5 BBBHJ.F..HJKFAA..K..CCCK..GIDDEEGI.. A93 B97 C92 F95 H99 I97 J96 
5 0 5 BBBHJ.F..HJKFAA..KCCC..K..GIDDEEGI.. A93 B97 C90 F95 H99 I97 J96 
5 0 5 BBBHJ.F..HJKFAA..KCCCI.K..GIDDEEG... A93 B97 C90 F95 H99 I96 J96 
5 0 5 BBBHJ.F..HJKF..AAKCCCI.K..GIDDEEG... A91 B97 C90 F95 H99 I96 J96 
5 0 5 BBBHJKF..HJKF..AAKCCCI....GIDDEEG... A91 B97 C90 F95 H99 I96 J96 K99 
5 0 5 BBBHJKF..HJKF..AAKCCC.....GIDDEEGI.. A91 B97 C90 F95 H99 I95 J96 K99 
5 0 5 BBBHJKF..HJKF..AAK...CCC..GIDDEEGI.. A91 B97 C87 F95 H99 I95 J96 K99 
5 0 5 BBBHJKF.GHJKF.GAAK...CCC...IDDEE.I.. A91 B97 C87 F95 G97 H99 I95 J96 K99 
15 0 15 .BBB.K..GH.KAAGH.KF..CCCFDDIJ..EEIJ. A86 B94 C79 D97 E95 F91 G89 H98 I91 J92 K93 
15 0 15 .BBB.K..GH.KAAGH.K...CCCFDDIJ.FEEIJ. A86 B94 C79 D97 E95 F90 G89 H98 I91 J92 K93 
15 0 15 .BBB.K...H.KAAGH.KF.GCCCFDDIJ.EE.IJ. A86 B94 C79 D97 E96 F91 G90 H98 I91 J92 K93 
15 0 15 ..BBBK..GH.KAAGH.KF..CCCFDDIJ..EEIJ. A86 B95 C79 D97 E97 F91 G89 H98 I91 J92 K93 
15 0 15 .BBB.K...H.KAAGH.KF.GCCCFDDIJ..EEIJ. A86 B94 C79 D97 E97 F91 G90 H98 I91 J92 K93 
15 0 15 ..BBBK..GH.KAAGH.K...CCCFDDIJ.FEEIJ. A86 B95 C79 D97 E97 F92 G89 H98 I91 J92 K93 
15 0 15 .BBB.K...H.KAAGH.K..GCCCFDDIJ.FEEIJ. A86 B96 C79 D97 E97 F92 G90 H98 I91 J92 K93 
15 0 15 BBB..K...H.KAAGH.KF.GCCCFDDIJ..EEIJ. A86 B97 C79 D97 E97 F91 G90 H98 I91 J92 K93 
15 0 15 BBB..K...H.KAAGH.KF.GCCCFDDIJ.EE.IJ. A86 B97 C79 D97 E96 F91 G90 H98 I91 J92 K93 
15 0 15 BBB..K..GH.KAAGH.KF..CCCFDDIJ.EE.IJ. A86 B97 C79 D97 E96 F91 G91 H98 I91 J92 K93 
15 0 15 BBB..K..GH.KAAGH.KF..CCCFDDIJ..EEIJ. A86 B97 C79 D97 E97 F91 G91 H98 I91 J92 K93 
15 0 15 BBB..K..GH.KAAGH.K...CCCFDDIJ.FEEIJ. A86 B97 C79 D97 E97 F92 G91 H98 I91 J92 K93 
15 0 15 BBB..K..G..KAAGH.KCCCH..FDDIJ.FEEIJ. A86 B97 C82 D97 E97 F92 G91 H97 I91 J92 K93 
15 0 15 BBB..K..GH.KAAGH.KCCC...FDDIJ.FEEIJ. A86 B97 C82 D97 E97 F92 G91 H98 I91 J92 K93 
15 0 15 BBBH....GH..AAGI.KCCCI.KFDD.JKFEE.J. A86 B97 C82 D97 E97 F92 G91 H99 I89 J92 K95 
15 0 15 BBB.....GH..AAGH.KCCCI.KFDDIJKFEE.J. A86 B97 C82 D97 E97 F92 G91 H98 I90 J92 K95 
15 0 15 BBB.....GH.KAAGH.KCCCI.KFDDIJ.FEE.J. A86 B97 C82 D97 E97 F92 G91 H98 I90 J92 K94 
15 0 15 BBBH.K..GH.KAAGI.KCCCI..FDD.J.FEE.J. A86 B97 C82 D97 E97 F92 G91 H99 I89 J92 K93 
15 0 15 BBB..K..GH.KAAGH.KCCCI..FDDIJ.FEE.J. A86 B97 C82 D97 E97 F92 G91 H98 I90 J92 K93 
15 0 15 BBBH....GH..AAGI.KCCCI.KFDD.JKF.EEJ. A86 B97 C82 D97 E96 F92 G91 H99 I89 J92 K95 
15 0 15 BBB.....GH..AAGH.KCCCI.KFDDIJKF.EEJ. A86 B97 C82 D97 E96 F92 G91 H98 I90 J92 K95 
15 0 15 BBBH....GH.KAAGI.KCCCI.KFDD.J.F.EEJ. A86 B97 C82 D97 E96 F92 G91 H99 I89 J92 K94 
15 0 15 BBB.....GH.KAAGH.KCCCI.KFDDIJ.F.EEJ. A86 B97 C82 D97 E96 F92 G91 H98 I90 J92 K94 
15 0 15 BBBH.K..GH.KAAGI.KCCCI..FDD.J.F.EEJ. A86 B97 C82 D97 E96 F92 G91 H99 I89 J92 K93 
15 0 15 BBB..K..GH.KAAGH.KCCCI..FDDIJ.F.EEJ. A86 B97 C82 D97 E96 F92 G91 H98 I90 J92 K93 
15 0 15 BBBHJ...GHJ.AAGI.KCCCI.KFDD..KF.EE.. A86 B97 C82 D97 E96 F92 G91 H99 I89 J88 K95 
15 0 15 BBB.J...GHJ.AAGH.KCCCI.KFDDI.KF.EE.. A86 B97 C82 D97 E96 F92 G91 H98 I90 J88 K95 
15 0 15 BBB.J...GHJKAAGH.KCCCI.KFDDI..F.EE.. A86 B97 C82 D97 E96 F92 G91 H98 I90 J88 K94 
15 0 15 BBBHJK..GHJKAAGI.KCCCI..FDD...F.EE.. A86 B97 C82 D97 E96 F92 G91 H99 I89 J88 K93 
15 0 15 BBB.JK..GHJKAAGH.KCCCI..FDDI..F.EE.. A86 B97 C82 D97 E96 F92 G91 H98 I90 J88 K93 
15 0 15 BBBHJ...GHJ.AAGI.KCCCI.KFDD..KF..EE. A86 B97 C82 D97 E95 F92 G91 H99 I89 J88 K95 
15 0 15 BBB.J...GHJ.AAGH.KCCCI.KFDDI.KF..EE. A86 B97 C82 D97 E95 F92 G91 H98 I90 J88 K95 
15 0 15 BBB.J...GHJKAAGH.KCCCI.KFDDI..F..EE. A86 B97 C82 D97 E95 F92 G91 H98 I90 J88 K94 
15 0 15 BBBHJK..GHJKAAGI.KCCCI..FDD...F..EE. A86 B97 C82 D97 E95 F92 G91 H99 I89 J88 K93 
15 0 15 BBB.JK..GHJKAAGH.KCCCI..FDDI..F..EE. A86 B97 C82 D97 E95 F92 G91 H98 I90 J88 K93 
15 0 15 BBB.....GHJ.AAGHJ.CCCI.KFDDI.KF..EEK A86 B97 C82 D97 E95 F92 G91 H98 I90 J83 K96 
15 0 15 BBB.....GH..AAGHJ.CCCIJKFDDI.KF..EEK A86 B97 C82 D97 E95 F92 G91 H98 I90 J84 K96 
15 0 15 BBBH....GHJ.AAGIJ.CCCI.KFDD..KF..EEK A86 B97 C82 D97 E95 F92 G91 H99 I89 J83 K96 
15 0 15 BBBH....GH..AAGIJ.CCCIJKFDD..KF..EEK A86 B97 C82 D97 E95 F92 G91 H99 I89 J84 K96 
15 0 15 BBBH....GHJ.AAG.JKCCCI.KFDDI.KF..EE. A86 B97 C82 D97 E95 F92 G91 H99 I90 J83 K95 
15 0 15 BBBH....GH..AAG.JKCCCIJKFDDI.KF..EE. A86 B97 C82 D97 E95 F92 G91 H99 I90 J84 K95 
15 0 15 BBBH....GH..AAGI.KCCCIJKFDD.JKF..EE. A86 B97 C82 D97 E95 F92 G91 H99 I89 J85 K95 
15 0 15 BBB.....GH..AAGH.KCCCIJKFDDIJKF..EE. A86 B97 C82 D97 E95 F92 G91 H98 I90 J85 K95 
15 0 15 BBBH....GHJKAAG.JKCCCI.KFDDI..F..EE. A86 B97 C82 D97 E95 F92 G91 H99 I90 J83 K94 
15 0 15 BBBH....GH.KAAG.JKCCCIJKFDDI..F..EE. A86 B97 C82 D97 E95 F92 G91 H99 I90 J84 K94 
15 0 15 BBBH....GH.KAAGI.KCCCIJKFDD.J.F..EE. A86 B97 C82 D97 E95 F92 G91 H99 I89 J85 K94 
15 0 15 BBB.....GH.KAAGH.KCCCIJKFDDIJ.F..EE. A86 B97 C82 D97 E95 F92 G91 H98 I90 J85 K94 
15 0 15 BBBH.K..GHJKAAG.JKCCCI..FDDI..F..EE. A86 B97 C82 D97 E95 F92 G91 H99 I90 J83 K93 
15 0 15 BBBH.K..GH.KAAG.JKCCCIJ.FDDI..F..EE. A86 B97 C82 D97 E95 F92 G91 H99 I90 J84 K93 
15 0 15 BBBH.K..GH.KAAGI.KCCCIJ.FDD.J.F..EE. A86 B97 C82 D97 E95 F92 G91 H99 I89 J85 K93 
15 0 15 BBB..K..GH.KAAGH.KCCCIJ.FDDIJ.F..EE. A86 B97 C82 D97 E95 F92 G91 H98 I90 J85 K93 
15 0 15 BBB.....GHJ.AAGHJ.CCCI.KFDDI.KF.EE.K A86 B97 C82 D97 E96 F92 G91 H98 I90 J89 K96 
15 0 15 BBB.....GH..AAGHJ.CCCIJKFDDI.KF.EE.K A86 B97 C82 D97 E96 F92 G91 H98 I90 J90 K96 
15 0 15 BBBHJK..GHJKAAGI.KCCCI..F.DD..F.EE.. A86 B97 C82 D96 E96 F92 G91 H99 I89 J88 K93 
15 0 15 BBBHJ...GHJKAAGI.KCCCI.KF.DD..F.EE.. A86 B97 C82 D96 E96 F92 G91 H99 I89 J88 K94 
15 0 15 BBBHJ...GHJ.AAGI.KCCCI.KF.DD.KF.EE.. A86 B97 C82 D96 E96 F92 G91 H99 I89 J88 K95 
15 0 15 BBBH.K..GH.KAAGI.KCCCI..F.DDJ.F.EEJ. A86 B97 C82 D96 E96 F92 G91 H99 I89 J90 K93 
15 0 15 BBBH....GH.KAAGI.KCCCI.KF.DDJ.F.EEJ. A86 B97 C82 D96 E96 F92 G91 H99 I89 J90 K94 
15 0 15 BBBH....GH..AAGI.KCCCI.KF.DDJKF.EEJ. A86 B97 C82 D96 E96 F92 G91 H99 I89 J90 K95 
15 0 15 BBBH.K..GH.KAAGI.KCCCI..F.DDJ.FEE.J. A86 B97 C82 D96 E95 F92 G91 H99 I89 J90 K93 
15 0 15 BBBH....GH.KAAGI.KCCCI.KF.DDJ.FEE.J. A86 B97 C82 D96 E95 F92 G91 H99 I89 J90 K94 
15 0 15 BBBH....GH..AAGI.KCCCI.KF.DDJKFEE.J. A86 B97 C82 D96 E95 F92 G91 H99 I89 J90 K95 
15 0 15 BBBH.K..GH.KAAGI.KCCCIJ.F.DDJ.FEE... A86 B97 C82 D96 E95 F92 G91 H99 I89 J91 K93 
15 0 15 BBBH....GH.KAAGI.KCCCIJKF.DDJ.FEE... A86 B97 C82 D96 E95 F92 G91 H99 I89 J91 K94 
15 0 15 BBBH....GH..AAGI.KCCCIJKF.DDJKFEE... A86 B97 C82 D96 E95 F92 G91 H99 I89 J91 K95 
15 0 15 BBBH....GHJ.AAGIJ.CCCI.KF.DD.KFEE..K A86 B97 C82 D96 E95 F92 G91 H99 I89 J89 K96 
15 0 15 BBBH....GH..AAGIJ.CCCIJKF.DD.KFEE..K A86 B97 C82 D96 E95 F92 G91 H99 I89 J90 K96 
15 0 15 BBBHJK..GHJKAAGI.KCCCI..F..DD.F.EE.. A86 B97 C82 D95 E94 F92 G91 H99 I89 J88 K93 
15 0 15 BBBHJ...GHJKAAGI.KCCCI.KF..DD.F.EE.. A86 B97 C82 D95 E94 F92 G91 H99 I89 J88 K94 
15 0 15 BBBHJ...GHJ.AAGI.KCCCI.KF..DDKF.EE.. A86 B97 C82 D95 E94 F92 G91 H99 I89 J88 K95 
15 0 15 BBBH....GH..AAGIJ.CCCIJKF..DDKF.EE.K A86 B97 C82 D95 E94 F92 G91 H99 I89 J86 K96 
15 0 15 BBBH....GHJ.AAGIJ.CCCI.KF..DDKF.EE.K A86 B97 C82 D95 E94 F92 G91 H99 I89 J87 K96 
15 0 15 BBBHJK..GHJKAAGI.KCCCI..F..DD.F..EE. A86 B97 C82 D95 E95 F92 G91 H99 I89 J88 K93 
15 0 15 BBBHJ...GHJKAAGI.KCCCI.KF..DD.F..EE. A86 B97 C82 D95 E95 F92 G91 H99 I89 J88 K94 
15 0 15 BBBHJ...GHJ.AAGI.KCCCI.KF..DDKF..EE. A86 B97 C82 D95 E95 F92 G91 H99 I89 J88 K95 
15 0 15 BBBH....GH..AAGIJ.CCCIJKF..DDKF..EEK A86 B97 C82 D95 E95 F92 G91 H99 I89 J86 K96 
15 0 15 BBBH....GHJ.AAGIJ.CCCI.KF..DDKF..EEK A86 B97 C82 D95 E95 F92 G91 H99 I89 J87 K96 
15 0 15 BBBHJK..GHJKAAGI.KCCCI..F.DD..F..EE. A86 B97 C82 D96 E95 F92 G91 H99 I89 J88 K93 
15 0 15 BBBHJ...GHJKAAGI.KCCCI.KF.DD..F..EE. A86 B97 C82 D96 E95 F92 G91 H99 I89 J88 K94 
15 0 15 BBBHJ...GHJ.AAGI.KCCCI.KF.DD.KF..EE. A86 B97 C82 D96 E95 F92 G91 H99 I89 J88 K95 
15 0 15 BBBH.K..GH.KAAGI.KCCCIJ.F.DDJ.F..EE. A86 B97 C82 D96 E95 F92 G91 H99 I89 J91 K93 
15 0 15 BBBH....GH.KAAGI.KCCCIJKF.DDJ.F..EE. A86 B97 C82 D96 E95 F92 G91 H99 I89 J91 K94 
15 0 15 BBBH....GH..AAGI.KCCCIJKF.DDJKF..EE. A86 B97 C82 D96 E95 F92 G91 H99 I89 J91 K95 
15 0 15 BBBH....GHJ.AAGIJ.CCCI.KF.DD.KF..EEK A86 B97 C82 D96 E95 F92 G91 H99 I89 J89 K96 
15 0 15 BBBH....GH..AAGIJ.CCCIJKF.DD.KF..EEK A86 B97 C82 D96 E95 F92 G91 H99 I89 J90 K96 
15 0 15 BBBH.K..GH.KAAGI.KCCCIJ.F.DDJ.F.EE.. A86 B97 C82 D96 E96 F92 G91 H99 I89 J91 K93 
15 0 15 BBBH....GH.KAAGI.KCCCIJKF.DDJ.F.EE.. A86 B97 C82 D96 E96 F92 G91 H99 I89 J91 K94 
15 0 15 BBBH....GH..AAGI.KCCCIJKF.DDJKF.EE.. A86 B97 C82 D96 E96 F92 G91 H99 I89 J91 K95 
15 0 15 BBBH....GHJ.AAGIJ.CCCI.KF.DD.KF.EE.K A86 B97 C82 D96 E96 F92 G91 H99 I89 J89 K96 
15 0 15 BBBH....GH..AAGIJ.CCCIJKF.DD.KF.EE.K A86 B97 C82 D96 E96 F92 G91 H99 I89 J90 K96 
15 0 15 BBBH....GHJ.AAGIJ.CCCI.KFDD..KF.EE.K A86 B97 C82 D97 E96 F92 G91 H99 I89 J89 K96 
15 0 15 BBBH....GH..AAGIJ.CCCIJKFDD..KF.EE.K A86 B97 C82 D97 E96 F92 G91 H99 I89 J90 K96 
15 0 15 BBBH....GHJ.AAG.JKCCCI.KFDDI.KF.EE.. A86 B97 C82 D97 E96 F92 G91 H99 I90 J89 K95 
15 0 15 BBBH....GH..AAG.JKCCCIJKFDDI.KF.EE.. A86 B97 C82 D97 E96 F92 G91 H99 I90 J90 K95 
15 0 15 BBBH....GH..AAGI.KCCCIJKFDD.JKF.EE.. A86 B97 C82 D97 E96 F92 G91 H99 I89 J91 K95 
15 0 15 BBB.....GH..AAGH.KCCCIJKFDDIJKF.EE.. A86 B97 C82 D97 E96 F92 G91 H98 I90 J91 K95 
15 0 15 BBBH....GHJKAAG.JKCCCI.KFDDI..F.EE.. A86 B97 C82 D97 E96 F92 G91 H99 I90 J89 K94 
15 0 15 BBBH....GH.KAAG.JKCCCIJKFDDI..F.EE.. A86 B97 C82 D97 E96 F92 G91 H99 I90 J90 K94 
15 0 15 BBBH....GH.KAAGI.KCCCIJKFDD.J.F.EE.. A86 B97 C82 D97 E96 F92 G91 H99 I89 J91 K94 
15 0 15 BBB.....GH.KAAGH.KCCCIJKFDDIJ.F.EE.. A86 B97 C82 D97 E96 F92 G91 H98 I90 J91 K94 
15 0 15 BBBH.K..GHJKAAG.JKCCCI..FDDI..F.EE.. A86 B97 C82 D97 E96 F92 G91 H99 I90 J89 K93 
15 0 15 BBBH.K..GH.KAAG.JKCCCIJ.FDDI..F.EE.. A86 B97 C82 D97 E96 F92 G91 H99 I90 J90 K93 
15 0 15 BBBH.K..GH.KAAGI.KCCCIJ.FDD.J.F.EE.. A86 B97 C82 D97 E96 F92 G91 H99 I89 J91 K93 
15 0 15 BBB..K..GH.KAAGH.KCCCIJ.FDDIJ.F.EE.. A86 B97 C82 D97 E96 F92 G91 H98 I90 J91 K93 
15 0 15 BBB.....GH..AAGH.KCCCIJKFDDIJKFEE... A86 B97 C82 D97 E97 F92 G91 H98 I90 J91 K95 
15 0 15 BBBH....GHJKAAG.JKCCCI.KFDDI..FEE... A86 B97 C82 D97 E97 F92 G91 H99 I90 J89 K94 
15 0 15 BBBH....GH.KAAG.JKCCCIJKFDDI..FEE... A86 B97 C82 D97 E97 F92 G91 H99 I90 J90 K94 
15 0 15 BBB.....GH.KAAGH.KCCCIJKFDDIJ.FEE... A86 B97 C82 D97 E97 F92 G91 H98 I90 J91 K94 
15 0 15 BBB..K..GH.KAAGH.KCCCIJ.FDDIJ.FEE... A86 B97 C82 D97 E97 F92 G91 H98 I90 J91 K93 
15 0 15 BBB.....GHJ.AAGHJ.CCC..KFDDI.KFEEI.K A86 B97 C82 D97 E97 F92 G91 H98 I91 J91 K96 
15 0 15 BBB.....GH..AAGHJ.CCC.JKFDDI.KFEEI.K A86 B97 C82 D97 E97 F92 G91 H98 I91 J92 K96 
15 0 15 BBB.....G.J.AAGHJ.CCCH.KFDDI.KFEEI.K A86 B97 C82 D97 E97 F92 G91 H97 I91 J91 K96 
15 0 15 BBB.....G...AAGHJ.CCCHJKFDDI.KFEEI.K A86 B97 C82 D97 E97 F92 G91 H97 I91 J92 K96 
15 0 15 BBBH....GH..AAGI.KCCCIJKFDD.JKFEE... A86 B97 C82 D97 E97 F92 G91 H99 I89 J93 K95 
15 0 15 BBBH....GHJ.AAG.JKCCC..KFDDI.KFEEI.. A86 B97 C82 D97 E97 F92 G91 H99 I91 J91 K95 
15 0 15 BBBH....GH..AAG.JKCCC.JKFDDI.KFEEI.. A86 B97 C82 D97 E97 F92 G91 H99 I91 J92 K95 
15 0 15 BBB.....G...AAGH.KCCCHJKFDDIJKFEEI.. A86 B97 C82 D97 E97 F92 G91 H97 I91 J93 K95 
15 0 15 BBB.....GH..AAGH.KCCC.JKFDDIJKFEEI.. A86 B97 C82 D97 E97 F92 G91 H98 I91 J93 K95 
15 0 15 BBBH....GHJKAAG.JKCCC..KFDDI..FEEI.. A86 B97 C82 D97 E97 F92 G91 H99 I91 J91 K94 
15 0 15 BBBH....GH.KAAG.JKCCC.JKFDDI..FEEI.. A86 B97 C82 D97 E97 F92 G91 H99 I91 J92 K94 
15 0 15 BBB.....G..KAAGH.KCCCHJKFDDIJ.FEEI.. A86 B97 C82 D97 E97 F92 G91 H97 I91 J93 K94 
15 0 15 BBB.....GH.KAAGH.KCCC.JKFDDIJ.FEEI.. A86 B97 C82 D97 E97 F92 G91 H98 I91 J93 K94 
15 0 15 BBBH.K..GH.KAAGI.KCCCIJ.FDD.J.FEE... A86 B97 C82 D97 E97 F92 G91 H99 I89 J93 K93 
15 0 15 BBBH.K..GHJKAAG.JKCCC...FDDI..FEEI.. A86 B97 C82 D97 E97 F92 G91 H99 I91 J91 K93 
15 0 15 BBBH.K..GH.KAAG.JKCCC.J.FDDI..FEEI.. A86 B97 C82 D97 E97 F92 G91 H99 I91 J92 K93 
15 0 15 BBB..K..G..KAAGH.KCCCHJ.FDDIJ.FEEI.. A86 B97 C82 D97 E97 F92 G91 H97 I91 J93 K93 
15 0 15 BBB..K..GH.KAAGH.KCCC.J.FDDIJ.FEEI.. A86 B97 C82 D97 E97 F92 G91 H98 I91 J93 K93 
15 0 15 .BBB.K..GH.KAAGH.KCCCIJ.FDDIJ.FEE... A86 B96 C82 D97 E97 F92 G91 H98 I92 J93 K93 
15 0 15 .BBB.K..GH.KAAGH.KCCCIJ.FDDIJ.F...EE A86 B96 C82 D97 E94 F92 G91 H98 I92 J93 K93 
15 0 15 .BBB.K..GH.KAAGH.KCCC.J.FDDIJ.F..IEE A86 B96 C82 D97 E94 F92 G91 H98 I91 J93 K93 
15 0 15 .BBBJK..GHJKAAGH.KCCC...FDDI..F..IEE A86 B96 C82 D97 E94 F92 G91 H98 I91 J90 K93 
15 0 15 .BBBJK..GHJKAAGH.K...CCCFDDI..F..IEE A86 B96 C79 D97 E94 F92 G91 H98 I91 J90 K93 
15 0 15 .BBBJK..GHJKAAGH.KF..CCCFDDI.....IEE A86 B96 C79 D97 E94 F91 G91 H98 I91 J90 K93 
15 0 15 .BBBJK..GHJKAAGH.KFCCC..FDDI.....IEE A86 B96 C77 D97 E94 F91 G91 H98 I91 J90 K93 
15 0 15 .BBBJ...GHJ.AAGH.KFCCC.KFDDI.K...IEE A86 B96 C77 D97 E94 F91 G91 H98 I91 J90 K91 
15 0 15 .BBBJ...GHJ.AAGH.K.CCC.KFDDI.KF..IEE A86 B96 C77 D97 E94 F90 G91 H98 I91 J90 K91 
15 0 15 .BBBJ...GHJ.AAGH.K..CCCKFDDI.KF..IEE A86 B96 C76 D97 E94 F90 G91 H98 I91 J90 K91 
15 0 15 .BBBJ...GHJKAAGH.K..CCCKFDDI..F..IEE A86 B96 C76 D97 E94 F90 G91 H98 I91 J90 K90 
15 0 15 .BBBJ...GHJKAAGH.KF.CCCKFDDI.....IEE A86 B96 C76 D97 E94 F89 G91 H98 I91 J90 K90 
15 0 15 .BBBJ...GHJKAAGH.K.CCC.KFDDI..F..IEE A86 B96 C77 D97 E94 F90 G91 H98 I91 J90 K90 
15 0 15 .BBB....GH.KAAGH.K.CCCJKFDDIJ.F..IEE A86 B96 C77 D97 E94 F90 G91 H98 I91 J87 K90 
15 0 15 .BBB....GH.KAAGH.KFCCCJKFDDIJ....IEE A86 B96 C77 D97 E94 F89 G91 H98 I91 J87 K90 
15 0 15 ..BBB...GH.KAAGH.KFCCCJKFDDIJ....IEE A86 B95 C77 D97 E94 F89 G91 H98 I91 J87 K90 
15 0 15 ..BBB...GH..AAGH.KFCCCJKFDDIJK...IEE A86 B95 C77 D97 E94 F89 G91 H98 I91 J87 K89 
15 0 15 ..BBB...GH..AAGH.K.CCCJKFDDIJKF..IEE A86 B95 C77 D97 E94 F88 G91 H98 I91 J87 K89 
15 0 15 ..BBB...GH..AAGH.KCCC.JKFDDIJKF..IEE A86 B95 C76 D97 E94 F88 G91 H98 I91 J87 K89 
15 0 15 ..BBB...GH..AAGH.KCCCIJKFDDIJKF...EE A86 B95 C76 D97 E94 F88 G91 H98 I90 J87 K89 
15 0 15 ..BBB...GH.KAAGH.KCCCIJKFDDIJ.F...EE A86 B95 C76 D97 E94 F88 G91 H98 I90 J87 K88 
15 0 15 ..BBB...GH.KAAGH.KCCC.JKFDDIJ.F..IEE A86 B95 C76 D97 E94 F88 G91 H98 I91 J87 K88 
15 0 15 ..BBB...G..KAAGH.KCCCHJKFDDIJ.F..IEE A86 B95 C76 D97 E94 F88 G91 H97 I91 J87 K88 
15 0 15 ..BBBK..G..KAAGH.KCCCHJ.FDDIJ.F..IEE A86 B95 C76 D97 E94 F88 G91 H97 I91 J87 K87 
15 0 15 .BBB....G..KAAGH.KCCCHJKFDDIJ.F..IEE A86 B94 C76 D97 E94 F88 G91 H97 I91 J87 K88 
15 0 15 .BBB....G...AAGH.KCCCHJKFDDIJKF..IEE A86 B94 C76 D97 E94 F88 G91 H97 I91 J87 K87 
15 0 15 .BBBJ...G.J.AAGH.KCCCH.KFDDI.KF..IEE A86 B94 C76 D97 E94 F88 G91 H97 I91 J84 K87 
15 0 15 .BBBJ...G.JKAAGH.KCCCH.KFDDI..F..IEE A86 B94 C76 D97 E94 F88 G91 H97 I91 J84 K88 
15 0 15 ..BBB...G...AAGH.KCCCHJKFDDIJKF..IEE A86 B95 C76 D97 E94 F88 G91 H97 I91 J87 K89 
15 0 15 ..BBBK..GH.KAAGH.K.CCCJ.FDDIJ.F..IEE A86 B95 C77 D97 E94 F88 G91 H98 I91 J87 K87 
15 0 15 ..BBBK..GH.KAAGH.KFCCCJ.FDDIJ....IEE A86 B95 C77 D97 E94 F89 G91 H98 I91 J87 K89 
15 0 15 ..BBB...GH.KAAGH.K.CCCJKFDDIJ.F..IEE A86 B95 C77 D97 E94 F90 G91 H98 I91 J87 K90 
15 0 15 .BBB....GH..AAGH.K.CCCJKFDDIJKF..IEE A86 B96 C77 D97 E94 F90 G91 H98 I91 J87 K91 
15 0 15 .BBBJ...GHJ.AAGH.KF.CCCKFDDI.K...IEE A86 B96 C76 D97 E94 F91 G91 H98 I91 J90 K91 
15 0 15 .BBB....GH..AAGH.KFCCCJKFDDIJK...IEE A86 B96 C77 D97 E94 F91 G91 H98 I91 J87 K91 
15 0 15 .BBBJ...GHJKAAGH.KFCCC.KFDDI.....IEE A86 B96 C77 D97 E94 F91 G91 H98 I91 J90 K92 
15 0 15 .BBB.K..GH.KAAGH.KFCCCJ.FDDIJ....IEE A86 B96 C77 D97 E94 F91 G91 H98 I91 J87 K93 
15 0 15 .BBBJK..GHJKAAGH.KF.CCC.FDDI.....IEE A86 B96 C78 D97 E94 F91 G91 H98 I91 J90 K93 
15 0 15 .BBBJK...HJKAAGH.KF.GCCCFDDI.....IEE A86 B96 C79 D97 E94 F91 G90 H98 I91 J90 K93 
15 0 15 .BBBJK...HJKAAGH.K..GCCCFDDI..F..IEE A86 B96 C79 D97 E94 F92 G90 H98 I91 J90 K93 
