11 0 11 HBBL..H.JLCCI.JAAMI.KDDM..KEEN.FF..N 
10 0 10 HBBL..H.JLCCI.JAAMI.KDDM..KEEN...FFN F98 
9 0 9 HBBL..H.JLCCI.JAAMI..DDM..KEEN..KFFN F98 K99 
8 0 8 HBBL..H.JLCC..JAAM...DDMI.KEENI.KFFN F98 I98 K99 
7 0 7 .BBL..H.JLCCH.JAAM...DDMI.KEENI.KFFN F98 H99 I98 K99 
7 0 7 .BBL..H.JLCCH.JAAMI..DDMI.KEEN..KFFN F98 H99 I97 K99 
7 0 7 BB.L..H.JLCCH.JAAM...DDMI.KEENI.KFFN B99 F98 H99 I98 K99 
7 0 7 BB.L..H.JLCCH.JAAM..KDDMI.KEENI..FFN B99 F98 H99 I98 K98 
7 0 7 BBJL..H.JLCCH..AAM..KDDMI.KEENI..FFN B99 F98 H99 I98 J99 K98 
7 0 7 BBJL..H.JLCCH..AAM..KDDMI.KEENIFF..N B99 F96 H99 I98 J99 K98 
7 0 7 BBJL..H.JLCCH..AAM..KDDMI.KEENI.FF.N B99 F97 H99 I98 J99 K98 
7 0 7 BBJL..H.JLCCHAA..M..KDDMI.KEENI..FFN A98 B99 F98 H99 I98 J99 K98 
7 0 7 BBJL..H.JLCCHAA..M...DDMI.KEENI.KFFN A98 B99 F98 H99 I98 J99 K97 
7 0 7 BBJL..H.JLCCH..AAM...DDMI.KEENI.KFFN B99 F98 H99 I98 J99 K99 
8 0 8 BBJL..H.JLCCH..AAMI..DDMI.KEEN..KFFN B99 F98 H99 I97 J99 K99 
8 0 8 BBJL..H.JLCCH..AAM.DD..MI.KEENI.KFFN B99 D98 F98 H99 I98 J99 K99 
8 0 8 BBJL..H.JLCCH..AAM..DD.MI.KEENI.KFFN B99 D99 F98 H99 I98 J99 K99 
8 0 8 BBJL....JLCCH..AAMH..DDMI.KEENI.KFFN B99 F98 H98 I98 J99 K99 
8 0 8 BBJL..H.JLCCHAA..MI..DDMI.KEEN..KFFN A98 B99 F98 H99 I97 J99 K97 
8 0 8 BBJL..H.JLCCHAA..M.DD..MI.KEENI.KFFN A98 B99 D98 F98 H99 I98 J99 K97 
8 0 8 BBJ...H.J.CCHAAL.M.DDL.MI.KEENI.KFFN A98 B99 D98 F98 H99 I98 J99 K97 L98 
8 0 8 BBJ...H.JCC.HAAL.M.DDL.MI.KEENI.KFFN A98 B99 C99 D98 F98 H99 I98 J99 K97 L98 
8 0 8 BBJ..MH.JCCMHAAL...DDL..I.KEENI.KFFN A98 B99 C99 D98 F98 H99 I98 J99 K97 L98 M98 
7 0 7 BBJ..MH.JCCMHAAL.N.DDL.NI.KEE.I.KFF. A98 B99 C99 D98 F98 H99 I98 J99 K97 L98 M98 N98 
7 0 7 BBJ..MH.JCCMHAAL.N.DDL.NI.KEE.I.K.FF A98 B99 C99 D98 F97 H99 I98 J99 K97 L98 M98 N98 
9 0 9 H.JBBMH.JCCMI.AA.NIDD..N..KLEE..KLFF A95 B96 C99 D96 E99 F97 H98 I96 J97 K97 L96 M98 N98 
9 0 9 ..JBBM..JCCMH.AA.NHDD..NI.KLEEI.KLFF A95 B96 C99 D96 E99 F97 H96 I98 J97 K97 L96 M98 N98 
9 0 9 H.JBBMH.JCCM..AA.NIDDL.NI.KLEE..KFF. A95 B96 C99 D96 E99 F96 H98 I97 J97 K97 L97 M98 N98 
9 0 9 H.JBBMH.JCCM..AA.N..DD.NI.KLEEI.KLFF A95 B96 C99 D95 E99 F97 H98 I98 J97 K97 L96 M98 N98 
9 0 9 H.JBBMH.JCCM..AA.NDDKL.NI.KLEEI..FF. A95 B96 C99 D97 E99 F96 H98 I98 J97 K96 L97 M98 N98 
9 0 9 H.JBBMH.JCCM..AA.NDDK..NI.KLEEI..LFF A95 B96 C99 D97 E99 F97 H98 I98 J97 K96 L96 M98 N98 
9 0 9 H.JBBMH.JCCM.AA..NDDKL.NI.KLEEI.FF.. A94 B96 C99 D97 E99 F95 H98 I98 J97 K96 L97 M98 N98 
9 0 9 H..BBMH.JCCM..JAANDDK..NI.KLEEIFFL.. A96 B96 C99 D97 E99 F94 H98 I98 J96 K96 L96 M98 N98 
9 0 9 .BB..MH.JCCMH.JAANDDKL.NI.KLEEIFF... A96 B94 C99 D97 E99 F94 H97 I98 J96 K96 L97 M98 N98 
9 0 9 ..BB.MH.JCCMH.JAANDDKL.NI.KLEEIFF... A96 B95 C99 D97 E99 F94 H97 I98 J96 K96 L97 M98 N98 
9 0 9 ...BBMH.JCCMH.JAANDDK..NI.KLEEIFFL.. A96 B96 C99 D97 E99 F94 H97 I98 J96 K96 L96 M98 N98 
9 0 9 H..BBMH.CC.M..JAANDDJL.NI.KLEEI.KFF. A96 B96 C98 D97 E99 F96 H98 I98 J95 K97 L97 M98 N98 
9 0 9 H..BBMH.CC.M..JAANDDJ..NI.KLEEI.KLFF A96 B96 C98 D97 E99 F97 H98 I98 J95 K97 L96 M98 N98 
9 0 9 H..BBMHCC..M..JAANDDJL.NI.KLEEI.KFF. A96 B96 C97 D97 E99 F96 H98 I98 J95 K97 L97 M98 N98 
9 0 9 H..BBMHCC..M..JAANDDJ..NI.KLEEI.KLFF A96 B96 C97 D97 E99 F97 H98 I98 J95 K97 L96 M98 N98 
9 0 9 BB...MH..CCMH.JAANDDJ..NI.KLEEI.KLFF A96 B93 C99 D97 E99 F97 H99 I98 J95 K97 L96 M98 N98 
9 0 9 ..JBBMH.JCCMH.AA.N..DD.NI.KLEEI.KLFF A95 B96 C99 D95 E99 F97 H99 I98 J97 K97 L96 M98 N98 
9 0 9 ..JBBMH.JCCMH.AA.NDDKL.NI.KLEEI..FF. A95 B96 C99 D97 E99 F96 H99 I98 J97 K96 L97 M98 N98 
9 0 9 ..JBBMH.JCCMH.AA.NDDK..NI.KLEEI..LFF A95 B96 C99 D97 E99 F97 H99 I98 J97 K96 L96 M98 N98 
9 0 9 ..JBBMH.JCCMHAA..NDDKL.NI.KLEEI.FF.. A94 B96 C99 D97 E99 F95 H99 I98 J97 K96 L97 M98 N98 
9 0 9 ..JBBMH.JCCMHAA..NDDK..NI.KLEEI..LFF A94 B96 C99 D97 E99 F97 H99 I98 J97 K96 L96 M98 N98 
9 0 9 BB...MH.JCCMH.JAANDDKL.NI.KLEEI..FF. A96 B93 C99 D97 E99 F96 H99 I98 J98 K96 L97 M98 N98 
9 0 9 BB...MH.JCCMH.JAANDDK..NI.KLEEI..LFF A96 B93 C99 D97 E99 F97 H99 I98 J98 K96 L96 M98 N98 
9 0 9 ...BBMH.CC.MH.JAANDDJL.NI.KLEEI.KFF. A96 B96 C98 D97 E99 F96 H99 I98 J97 K97 L97 M98 N98 
9 0 9 ...BBMH.CC.MH.JAANDDJ..NI.KLEEI.KLFF A96 B96 C98 D97 E99 F97 H99 I98 J97 K97 L96 M98 N98 
9 0 9 BB...MH.CC.MH.JAANDDJL.NI.KLEEI.K.FF A96 B93 C98 D97 E99 F97 H99 I98 J97 K97 L97 M98 N98 
9 0 9 ...BBMHCC..MH.JAANDDJL.NI.KLEEI.KFF. A96 B96 C97 D97 E99 F96 H99 I98 J97 K97 L97 M98 N98 
9 0 9 ...BBMHCC..MH.JAANDDJ..NI.KLEEI.KLFF A96 B96 C97 D97 E99 F97 H99 I98 J97 K97 L96 M98 N98 
9 0 9 BB...MHCC..MH.JAANDDJL.NI.KLEEI.K.FF A96 B93 C97 D97 E99 F97 H99 I98 J97 K97 L97 M98 N98 
9 0 9 ..BB.MH.JCCMH.JAANIDDL.NI.KLEE..KFF. A96 B95 C99 D98 E99 F96 H99 I97 J98 K97 L97 M98 N98 
9 0 9 .BB..MH.JCCMH.JAANIDDL.NI.KLEE..KFF. A96 B94 C99 D98 E99 F96 H99 I97 J98 K97 L97 M98 N98 
9 0 9 BB...M..JCCMH.JAANH.DD.NI.KLEEI.KLFF A96 B99 C99 D97 E99 F97 H98 I98 J98 K97 L96 M98 N98 
9 0 9 ..BB.M..JCCMH.JAANHDD..NI.KLEEI.KLFF A96 B97 C99 D98 E99 F97 H98 I98 J98 K97 L96 M98 N98 
9 0 9 .BB..M..JCCMH.JAANHDD..NI.KLEEI.KLFF A96 B98 C99 D98 E99 F97 H98 I98 J98 K97 L96 M98 N98 
9 0 9 BB...MH..CCMH.JAANDDJL.NI.KLEEI.KFF. A96 B99 C99 D97 E99 F96 H99 I98 J97 K97 L97 M98 N98 
9 0 9 BBJ..M..JCCMH..AANH.DD.NI.KLEEI.KLFF A96 B99 C99 D97 E99 F97 H98 I98 J99 K97 L96 M98 N98 
9 0 9 BBJ..M..JCCMHAA..NHDD..NI.KLEEI.KLFF A94 B99 C99 D98 E99 F97 H98 I98 J99 K97 L96 M98 N98 
9 0 9 BBJ..MH.JCCMH.AA.N..DD.NI.KLEEI.KLFF A95 B99 C99 D97 E99 F97 H99 I98 J99 K97 L96 M98 N98 
9 0 9 BBJ..M..JCCMH.AA.NHDD..NI.KLEEI.KLFF A95 B99 C99 D98 E99 F97 H98 I98 J99 K97 L96 M98 N98 
9 0 9 BBJ..MH.JCCMH..AANI.DD.NI.KLEE..KLFF A96 B99 C99 D97 E99 F97 H99 I97 J99 K97 L96 M98 N98 
9 0 9 BBJ..MH.JCCMHAA..NIDD..NI.KLEE..KLFF A94 B99 C99 D98 E99 F97 H99 I97 J99 K97 L96 M98 N98 
9 0 9 BBJ..MH.JCCMH.AA.NIDD..NI.KLEE..KLFF A95 B99 C99 D98 E99 F97 H99 I97 J99 K97 L96 M98 N98 
9 0 9 BBJ..MH.JCCMH.AA.NDD...NI.KLEEI.KLFF A95 B99 C99 D97 E99 F97 H99 I98 J99 K97 L96 M98 N98 
9 0 9 BBJ..MH.JCCMH..AANDDK..NI.KLEEIFFL.. A96 B99 C99 D97 E99 F94 H99 I98 J99 K96 L96 M98 N98 
9 0 9 BB...MH.JCCMH.JAANDDKL.NI.KLEEIFF... A96 B99 C99 D97 E99 F94 H99 I98 J98 K96 L97 M98 N98 
9 0 9 BBJ..MH.JCCMH..AANDDKL.NI.KLEEI.FF.. A96 B99 C99 D97 E99 F95 H99 I98 J99 K96 L97 M98 N98 
9 0 9 BBJ..MH.JCCMH..AANDDKL.NI.KLEEI..FF. A96 B99 C99 D97 E99 F96 H99 I98 J99 K96 L97 M98 N98 
9 0 9 BBJ..MH.JCCMH..AANDDK..NI.KLEEI..LFF A96 B99 C99 D97 E99 F97 H99 I98 J99 K96 L96 M98 N98 
9 0 9 BBJ..MH.JCCMHAA..NDDKL.NI.KLEEI...FF A94 B99 C99 D97 E99 F97 H99 I98 J99 K96 L97 M98 N98 
9 0 9 BBJ..MH.JCCMH.AA.NDDKL.NI.KLEEI...FF A95 B99 C99 D97 E99 F97 H99 I98 J99 K96 L97 M98 N98 
9 0 9 BBJ..MH.JCCMHAA..NDDKL.NI.KLEEI..FF. A98 B99 C99 D97 E99 F96 H99 I98 J99 K96 L97 M98 N98 
9 0 9 BBJ..MH.JCCMH.AA.NDD.L.NI.KLEEI.KFF. A97 B99 C99 D97 E99 F96 H99 I98 J99 K97 L97 M98 N98 
9 0 9 BBJ..MH.JCCMHAAL..DDKL.NI.KEENI...FF A98 B99 C99 D97 F97 H99 I98 J99 K96 L98 M98 N97 
9 0 9 BBJ..MH.JCCMHAAL.NDDKL.NI.K.EEI..FF. A98 B99 C99 D97 E99 F98 H99 I98 J99 K96 L98 M98 N98 
9 0 9 BBJ..MH.JCCMHAAL..DDKL.NI.KEENI..FF. A98 B99 C99 D97 F98 H99 I98 J99 K96 L98 M98 N99 
9 0 9 BBJ...H.JCCMHAAL.MDD.L.NI.KEENI.K.FF A98 B99 C99 D97 F97 H99 I98 J99 K97 L98 M97 N99 
9 0 9 BBJ...H.JCCMHAAL.MDD.L..I.KEENI.KFFN A98 B99 C99 D97 F98 H99 I98 J99 K97 L98 M97 N98 
9 0 9 BBJ...H.JCCMHAAL.MDDKL.NI.KEENI..FF. A98 B99 C99 D97 F98 H99 I98 J99 K96 L98 M97 N99 
9 0 9 BBJ...H.JCCMHAAL.MIDDL.NI.KEEN..KFF. A98 B99 C99 D98 F98 H99 I97 J99 K97 L98 M97 N99 
9 0 9 BBJ.....JCCMHAAL.MHDDL.NI.KEENI.KFF. A98 B99 C99 D98 F98 H98 I98 J99 K97 L98 M97 N99 
9 0 9 BBJ..MH.JCCMHAAL..IDDL.NI.KEEN..KFF. A98 B99 C99 D98 F98 H99 I97 J99 K97 L98 M98 N99 
9 0 9 BBJ..M..JCCMHAAL..HDDL.NI.KEENI.KFF. A98 B99 C99 D98 F98 H98 I98 J99 K97 L98 M98 N99 
9 0 9 BBJ..MH.JCCMHAAL.NIDDL.NI.K.EE..KFF. A98 B99 C99 D98 E99 F98 H99 I97 J99 K97 L98 M98 N98 
9 0 9 BBJ..M..JCCMHAAL.NHDDL.NI.K.EEI.KFF. A98 B99 C99 D98 E99 F98 H98 I98 J99 K97 L98 M98 N98 
9 0 9 BBJ..MH.JCCMHAAL..IDDL.NI.KEEN..K.FF A98 B99 C99 D98 F97 H99 I97 J99 K97 L98 M98 N97 
9 0 9 BBJ..M..JCCMHAAL..HDDL.NI.KEENI.K.FF A98 B99 C99 D98 F97 H98 I98 J99 K97 L98 M98 N97 
9 0 9 BBJ..MH.JCCMH.AA.NIDDL.NI.KLEE..K.FF A97 B99 C99 D98 E99 F97 H99 I97 J99 K97 L97 M98 N98 
9 0 9 BBJ..M..JCCMH.AA.NHDDL.NI.KLEEI.K.FF A97 B99 C99 D98 E99 F97 H98 I98 J99 K97 L97 M98 N98 
9 0 9 BBJ..MH.JCCMHAA..NIDDL.NI.KLEE..KFF. A98 B99 C99 D98 E99 F96 H99 I97 J99 K97 L97 M98 N98 
9 0 9 BBJ..M..JCCMHAA..NHDDL.NI.KLEEI.KFF. A98 B99 C99 D98 E99 F96 H98 I98 J99 K97 L97 M98 N98 
9 0 9 BBJ..MH.JCCMH..AANIDDL.NI.KLEE..KFF. A96 B99 C99 D98 E99 F96 H99 I97 J99 K97 L97 M98 N98 
9 0 9 BBJ..M..JCCMH..AANHDDL.NI.KLEEI.KFF. A96 B99 C99 D98 E99 F96 H98 I98 J99 K97 L97 M98 N98 
9 0 9 BB...MH.JCCMH.JAANIDDL.NI.KLEE..KFF. A96 B99 C99 D98 E99 F96 H99 I97 J98 K97 L97 M98 N98 
9 0 9 BB...M..JCCMH.JAANHDDL.NI.KLEEI.KFF. A96 B99 C99 D98 E99 F96 H98 I98 J98 K97 L97 M98 N98 
9 0 9 ...BBMH.JCCMH.JAANDDKL.NI.KLEEI.FF.. A96 B96 C99 D97 E99 F95 H99 I98 J98 K96 L97 M98 N98 
9 0 9 ..JBBMH.JCCMH.KAANDDKL.NI..LEEIFF... A96 B96 C99 D97 E99 F94 H97 I98 J97 K95 L97 M98 N98 
9 0 9 ..JBBMH.JCCMHAA..NDDKL.NI.KLEEIFF... A94 B96 C99 D97 E99 F94 H97 I98 J97 K96 L97 M98 N98 
9 0 9 ..JBBMH.JCCMH.AA.NDDKL.NI.KLEEIFF... A95 B96 C99 D97 E99 F94 H97 I98 J97 K96 L97 M98 N98 
9 0 9 H.JBBMH.JCCM..KAANDDKL.NI..LEEIFF... A96 B96 C99 D97 E99 F94 H98 I98 J97 K95 L97 M98 N98 
9 0 9 H.JBBMH.JCCM.AA..NDDKL.NI.KLEEIFF... A94 B96 C99 D97 E99 F94 H98 I98 J97 K96 L97 M98 N98 
9 0 9 H.JBBMH.JCCM..AA.NDDKL.NI.KLEEIFF... A95 B96 C99 D97 E99 F94 H98 I98 J97 K96 L97 M98 N98 
9 0 9 H.JBBMH.JCCMI.AA.NIDDL.N..KLEE..K.FF A95 B96 C99 D96 E99 F97 H98 I96 J97 K97 L97 M98 N98 
9 0 9 H.JBBMH.JCCMIAA..NIDDL.N..KLEE..K.FF A94 B96 C99 D96 E99 F97 H98 I96 J97 K97 L97 M98 N98 
9 0 9 H.JBBMH.JCCMI..AANIDDL.N..KLEE..KFF. A96 B96 C99 D96 E99 F96 H98 I96 J97 K97 L97 M98 N98 
9 0 9 H..BBMH.JCCM..JAANDDKL.NI.KLEEI.FF.. A96 B96 C99 D97 E99 F95 H98 I98 J98 K96 L97 M98 N98 
9 0 9 HBB..MH.JCCMI.JAANIDDL.N..KLEE..K.FF A96 B94 C99 D96 E99 F97 H98 I96 J98 K97 L97 M98 N98 
9 0 9 .BB..M..JCCMH.JAANHDDL.NI.KLEEI.K.FF A96 B94 C99 D96 E99 F97 H96 I98 J98 K97 L97 M98 N98 
9 0 9 HBB..MH.JCCM..JAANDDK..NI.KLEEI..LFF A96 B94 C99 D97 E99 F97 H98 I98 J98 K96 L96 M98 N98 
9 0 9 HBB..MH.JCCM..JAANDDKL.NI.KLEEI..FF. A96 B94 C99 D97 E99 F96 H98 I98 J98 K96 L97 M98 N98 
9 0 9 H.BB.MH.JCCMI.JAANIDDL.N..KLEE..K.FF A96 B95 C99 D96 E99 F97 H98 I96 J98 K97 L97 M98 N98 
9 0 9 ..BB.M..JCCMH.JAANHDDL.NI.KLEEI.K.FF A96 B95 C99 D96 E99 F97 H96 I98 J98 K97 L97 M98 N98 
9 0 9 H.BB.MH.JCCM..JAANDDK..NI.KLEEI..LFF A96 B95 C99 D97 E99 F97 H98 I98 J98 K96 L96 M98 N98 
9 0 9 H.BB.MH.JCCM..JAANDDKL.NI.KLEEI..FF. A96 B95 C99 D97 E99 F96 H98 I98 J98 K96 L97 M98 N98 
9 0 9 .BB..MH.JCCMH.JAANDDK..NI.KLEEI..LFF A96 B94 C99 D97 E99 F97 H99 I98 J98 K96 L96 M98 N98 
9 0 9 .BB..MH.JCCMH.JAANDDKL.NI.KLEEI..FF. A96 B94 C99 D97 E99 F96 H99 I98 J98 K96 L97 M98 N98 
9 0 9 ..BB.MH.JCCMH.JAANDDK..NI.KLEEI..LFF A96 B95 C99 D97 E99 F97 H99 I98 J98 K96 L96 M98 N98 
9 0 9 ..BB.MH.JCCMH.JAANDDKL.NI.KLEEI..FF. A96 B95 C99 D97 E99 F96 H99 I98 J98 K96 L97 M98 N98 
9 0 9 ..JBBM..JCCMH.AA.NHDDL.NI.KLEEI.K.FF A95 B96 C99 D98 E99 F97 H98 I98 J97 K97 L97 M98 N98 
9 0 9 ..JBBM..JCCMHAA..NHDDL.NI.KLEEI.K.FF A94 B96 C99 D98 E99 F97 H98 I98 J97 K97 L97 M98 N98 
9 0 9 H.JBBMH.JCCMIAA..NIDDL.N..KLEE..KFF. A94 B96 C99 D98 E99 F96 H98 I96 J97 K97 L97 M98 N98 
9 0 9 H...BBH.JCCMAAJL.MDDKL.NI.KEENI.FF.. A93 B95 C99 D97 E98 F91 H98 I98 J96 K96 L96 M95 N95 
9 0 9 ..J.BB..JLCCHAAL.MHDD..MI.KEENI.KFFN A92 B95 C98 D96 E98 F90 H96 I98 J97 K95 L95 M94 N96 
9 0 9 H.JLBBH.JLCC.AA..MDDK..MI.KEENI.FF.N A92 B95 C98 D95 E98 F89 H98 I98 J97 K94 L94 M94 N96 
9 0 9 H.JLBBH.JLCC.AA..MDDK..MI.KEENIFF..N A92 B95 C98 D95 E98 F88 H98 I98 J97 K94 L94 M94 N96 
9 0 9 H..LBBH.JLCCAAJ..MDDK..MI.KEENI..FFN A91 B95 C98 D95 E98 F90 H98 I98 J96 K94 L94 M94 N96 
9 0 9 H.JLBBH.JLCCAAK..MDDK..MI..EENI..FFN A91 B95 C98 D95 E98 F90 H98 I98 J97 K93 L94 M94 N96 
9 0 9 H...BBH.JLCCAAJL.MDDK..MI.KEENIFF..N A91 B95 C98 D95 E98 F88 H98 I98 J96 K94 L95 M94 N96 
9 0 9 H.JLBBH.JLCCAAK..MDDK..MI..EENIFF..N A91 B95 C98 D95 E98 F88 H98 I98 J97 K93 L94 M94 N96 
9 0 9 H...BBH.JLCCAAJL.MDDK..MI.KEENI.FF.N A91 B95 C98 D95 E98 F89 H98 I98 J96 K94 L95 M94 N96 
9 0 9 H.JLBBH.JLCCAAK..MDDK..MI..EENI.FF.N A91 B95 C98 D95 E98 F89 H98 I98 J97 K93 L94 M94 N96 
9 0 9 H..BB.H.JLCCAAJL.MDDK..MI.KEENI.FF.N A91 B94 C98 D95 E98 F89 H98 I98 J96 K94 L95 M94 N96 
9 0 9 H..LBBH.JLCCAAJ..MDD...MI.KEENI.KFFN A91 B95 C98 D95 E98 F90 H98 I98 J96 K95 L94 M94 N96 
9 0 9 H..LBBH.JLCCAAJ..M.DD..MI.KEENI.KFFN A91 B95 C98 D96 E98 F90 H98 I98 J96 K95 L94 M94 N96 
9 0 9 ..JBB...JLCCHAAL.MHDD..MI.KEENI.KFFN A92 B94 C98 D96 E98 F90 H96 I98 J97 K95 L95 M94 N96 
9 0 9 H...BBH.JCCMAAJL.MDDKL.NI.KEENIFF... A93 B95 C99 D97 E98 F92 H98 I98 J96 K96 L96 M95 N95 
9 0 9 H..BB.H.JLCCAAJL.MDDK..MI.KEENIFF..N A93 B96 C98 D97 E98 F92 H98 I98 J96 K96 L95 M96 N96 
9 0 9 H.JBB.H.JCC.AAK..MDDK..MIEEL.NIFFL.N A93 B94 C99 D97 E96 F92 H98 I98 J97 K95 L94 M96 N96 
9 0 9 H.JBB.H.JCCMAAK..MDDK...IEEL.NIFFL.N A93 B94 C99 D97 E96 F92 H98 I98 J97 K95 L94 M95 N96 
9 0 9 H.JBB.H.JCCMAAK..MDDK..NIEEL.NIFFL.. A93 B94 C99 D97 E96 F88 H98 I98 J97 K95 L94 M95 N95 
9 0 9 H.J.BBH.JCCMAAK..MDDK...IEEL.NIFFL.N A93 B95 C99 D97 E96 F92 H98 I98 J97 K95 L94 M95 N96 
9 0 9 H.J.BBH.JCC.AAK..MDDK..MIEEL.NIFFL.N A93 B95 C99 D97 E96 F92 H98 I98 J97 K95 L94 M96 N96 
9 0 9 H.JBB.H.JLCCIAAL.MIDD..M..KEEN..KFFN A92 B96 C98 D98 E98 F94 H98 I96 J97 K97 L95 M96 N96 
9 0 9 H.BB..H.JLCCAAJL.MI.KDDMI.KEEN...FFN A93 B93 C98 D96 E98 F94 H98 I97 J96 K96 L95 M96 N96 
9 0 9 H..BB.H.JLCCAAJL.MI.KDDMI.KEEN.FF..N A93 B94 C98 D96 E98 F92 H98 I97 J96 K96 L95 M96 N96 
9 0 9 H..LBBH.JLCCAAJ..MI.KDDMI.KEEN.FF..N A93 B95 C98 D96 E98 F92 H98 I97 J96 K96 L94 M96 N96 
9 0 9 H..BB.H.JLCCAAJL.M..KDDMI.KEENIFF..N A93 B94 C98 D96 E98 F92 H98 I96 J96 K96 L95 M96 N96 
9 0 9 H..LBBH.JLCCAAJ..M..KDDMI.KEENIFF..N A93 B95 C98 D96 E98 F92 H98 I96 J96 K96 L94 M96 N96 
9 0 9 H.J.BBH.JLCCIAAL.MI.KDDM..KEEN.FF..N A92 B95 C98 D96 E98 F92 H98 I94 J97 K96 L95 M96 N96 
9 0 9 ..J.BB..JLCCHAAL.MH.KDDMI.KEENIFF..N A92 B95 C98 D96 E98 F92 H96 I96 J97 K96 L95 M96 N96 
9 0 9 H..BB.H.JLCCAAJL.M..KDDMI.KEENI.FF.N A93 B94 C98 D96 E98 F91 H98 I96 J96 K96 L95 M96 N96 
9 0 9 H..LBBH.JLCCAAJ..M..KDDMI.KEENI.FF.N A93 B95 C98 D96 E98 F91 H98 I96 J96 K96 L94 M96 N96 
9 0 9 ..J.BB..JLCCHAAL.MH.KDDMI.KEENI.FF.N A92 B95 C98 D96 E98 F91 H96 I96 J97 K96 L95 M96 N96 
9 0 9 H..BB.H.JLCCAAJL.MI.KDDMI.KEEN..FF.N A93 B94 C98 D96 E98 F93 H98 I97 J96 K96 L95 M96 N96 
9 0 9 H..LBBH.JLCCAAJ..MI.KDDMI.KEEN..FF.N A93 B95 C98 D96 E98 F93 H98 I97 J96 K96 L94 M96 N96 
9 0 9 H.J.BBH.JLCCIAAL.MI.KDDM..KEEN..FF.N A92 B95 C98 D96 E98 F93 H98 I96 J97 K96 L95 M96 N96 
9 0 9 H.BB..H.JLCCAAJL.M..KDDMI.KEENI..FFN A93 B93 C98 D96 E98 F94 H98 I96 J96 K96 L95 M96 N96 
9 0 9 ..JBB...JLCCHAAL.MH.KDDMI.KEENI..FFN A92 B94 C98 D96 E98 F94 H96 I96 J97 K96 L95 M96 N96 
9 0 9 H.JBB.H.JLCCIAAL.MI..DDM..KEEN..KFFN A92 B94 C98 D96 E98 F94 H98 I94 J97 K95 L95 M96 N96 
9 0 9 ..JBB...JLCCHAAL.MH..DDMI.KEENI.KFFN A92 B94 C98 D96 E98 F94 H96 I96 J97 K95 L95 M96 N96 
9 0 9 ..J.BB..JLCCHAAL.MH.DD.MI.KEENI.KFFN A92 B95 C98 D95 E98 F94 H96 I96 J97 K95 L95 M96 N96 
9 0 9 H.JBB.H.JLCCIAAL.MI.KDDM..KEEN...FFN A92 B94 C98 D96 E98 F94 H98 I96 J97 K96 L95 M96 N96 
9 0 9 H.JBB.H.JLCCIAAL.MI.KDDM..KEENFF...N A92 B94 C98 D96 E98 F91 H98 I96 J97 K96 L95 M96 N96 
9 0 9 ..JBB.H.JLCCHAAL.MI.KDDMI.KEENFF...N A92 B94 C98 D96 E98 F91 H97 I97 J97 K96 L95 M96 N96 
9 0 9 H.JBB.H.JLCCIAAL.MI..DDM..KEENFFK..N A92 B94 C98 D96 E98 F91 H98 I96 J97 K95 L95 M96 N96 
9 0 9 ..JBB.H.JLCCHAAL.MI..DDMI.KEENFFK..N A92 B94 C98 D96 E98 F91 H97 I97 J97 K95 L95 M96 N96 
9 0 9 H.J.BBH.JLCCIAAL.MI.DD.M..KEENFFK..N A92 B95 C98 D95 E98 F91 H98 I96 J97 K95 L95 M96 N96 
9 0 9 ..J.BBH.JLCCHAAL.MI.DD.MI.KEENFFK..N A92 B95 C98 D95 E98 F91 H97 I97 J97 K95 L95 M96 N96 
9 0 9 H.JBB.H.JLCCIAAL.MIDD..M..KEENFFK..N A92 B94 C98 D94 E98 F91 H98 I96 J97 K95 L95 M96 N96 
9 0 9 ..JBB.H.JLCCHAAL.MIDD..MI.KEENFFK..N A92 B94 C98 D94 E98 F91 H97 I97 J97 K95 L95 M96 N96 
9 0 9 H.JBB.H.J.CCIAAL.MIDDL.M..KEENFFK..N A92 B94 C98 D94 E98 F91 H98 I96 J97 K95 L94 M96 N96 
9 0 9 ..JBB.H.J.CCHAAL.MIDDL.MI.KEENFFK..N A92 B94 C98 D94 E98 F91 H97 I97 J97 K95 L94 M96 N96 
9 0 9 H.JBB.H.JCC.IAAL.MIDDL.M..KEENFFK..N A92 B94 C97 D94 E98 F91 H98 I96 J97 K95 L94 M96 N96 
9 0 9 ..JBB.H.JCC.HAAL.MIDDL.MI.KEENFFK..N A92 B94 C97 D94 E98 F91 H97 I97 J97 K95 L94 M96 N96 
9 0 9 H.JBB.H.JCCMIAAL.MIDDL.N..KEENFFK... A92 B94 C97 D94 E98 F91 H98 I96 J97 K95 L94 M95 N95 
9 0 9 ..JBB.H.JCCMHAAL.MIDDL.NI.KEENFFK... A92 B94 C97 D94 E98 F91 H97 I97 J97 K95 L94 M95 N95 
9 0 9 H.JBB.H.JCCMIAAL.MIDDL....KEENFFK..N A92 B94 C97 D94 E98 F91 H98 I96 J97 K95 L94 M95 N96 
9 0 9 ..JBB.H.JCCMHAAL.MIDDL..I.KEENFFK..N A92 B94 C97 D94 E98 F91 H97 I97 J97 K95 L94 M95 N96 
9 0 9 H.J.BBH.JCCMIAAL.MIDDL....KEENFFK..N A92 B95 C97 D94 E98 F91 H98 I96 J97 K95 L94 M95 N96 
9 0 9 ..J.BBH.JCCMHAAL.MIDDL..I.KEENFFK..N A92 B95 C97 D94 E98 F91 H97 I97 J97 K95 L94 M95 N96 
