10 0 10 ..CC.MDD.K.MAA.K.NIEEL.NI.JLGGHHJ... 
10 0 10 ..CC.MDD.K.MAA.K.NIEE..NI.JLGGHHJL.. L99 
10 0 10 ..CC.MDD.K.MAA.K.NI..EENI.JLGGHHJL.. E98 L99 
10 0 10 ..CC.MDD.K.MAA.K.NI.JEENI.JLGGHH.L.. E98 J99 L99 
10 0 10 ..CC.MDD.K.MAA.K.NI.JEENI.JLGG.HHL.. E98 H99 J99 L99 
10 0 10 ..CC.MDD.K.MAA.K.N..JEENI.JLGGIHHL.. E98 H99 I99 J99 L99 
10 0 10 ..CC.MDD.K.M.AAK.N..JEENI.JLGGIHHL.. A99 E98 H99 I99 J99 L99 
10 0 10 ..CC.MDD.K.MIAAK.NI.JEEN..JLGG.HHL.. A99 E98 H99 I97 J99 L99 
10 0 10 ..CC.MDD.K.MIAAK.NI.JEEN..JLGGHH.L.. A99 E98 H98 I97 J99 L99 
10 0 10 ..CC.MDD.K.MIAAK.NI..EEN..JLGGHHJL.. A99 E98 H98 I97 J98 L99 
10 0 10 ..CC.MDD.K.MIAAK.NIEE..N..JLGGHHJL.. A99 E96 H98 I97 J98 L99 
10 0 10 ..CC.MDD.K.MIAAK.NIEEL.N..JLGGHHJ... A99 E96 H98 I97 J98 L98 
10 0 10 ..CC.M.DDK.MIAAK.NIEEL.N..JLGGHHJ... A99 D99 E96 H98 I97 J98 L98 
10 0 10 ..CC.M.DDK.M.AAK.NIEEL.NI.JLGGHHJ... A99 D99 E96 H98 I96 J98 L98 
10 0 10 ..CC.M.DDK.M.AAK.NIEE..NI.JLGGHHJL.. A99 D99 E96 H98 I96 J98 L97 
10 0 10 ..CC.M.DDK.M.AAK.NI..EENI.JLGGHHJL.. A99 D99 E94 H98 I96 J98 L97 
10 0 10 ..CC.M.DDK.M.AAK.NI.JEENI.JLGGHH.L.. A99 D99 E94 H98 I96 J97 L97 
10 0 10 ..CC.M.DDK.M.AAK.NI.JEENI.JLGG.HHL.. A99 D99 E94 H97 I96 J97 L97 
10 0 10 I.CC.MIDDK.M.AAK.N..JEEN..JLGG.HHL.. A99 D99 E94 H97 I93 J97 L97 
10 0 10 I.CC.MIDDK.MAA.K.N..JEEN..JLGG.HHL.. A98 D99 E94 H97 I93 J97 L97 
10 0 10 I.CC.MIDDK.MAA.K.N..JEEN..JLGGHH.L.. A98 D99 E94 H96 I93 J97 L97 
10 0 10 I.CC.MIDDK.MAA.K.N...EEN..JLGGHHJL.. A98 D99 E94 H96 I93 J96 L97 
10 0 10 I.CC.MIDDK.MAA.K.NEE...N..JLGGHHJL.. A98 D99 E91 H96 I93 J96 L97 
10 0 10 I.CC.MIDDK.MAA.K.NEE.L.N..JLGGHHJ... A98 D99 E91 H96 I93 J96 L96 
10 0 10 I.CC.MIDDK.MAA.K.NEEJL.N..JLGGHH.... A98 D99 E91 H96 I93 J95 L96 
10 0 10 I.CC.MIDDK.MAA.K.NEEJL.N..JLGG....HH A98 D99 E91 H92 I93 J95 L96 
10 0 10 I.CC.MIDDK.MAA.K.NEEJ..N..JLGG...LHH A98 D99 E91 H92 I93 J95 L95 
10 0 10 I.CC.MIDDK.MAA.K.NEE...N..JLGG..JLHH A98 D99 E91 H92 I93 J94 L95 
10 0 10 I.CC.MIDDK.MAA.K.N...EEN..JLGG..JLHH A98 D99 E88 H92 I93 J94 L95 
10 0 10 I.CC.MIDDK.MAA.K.N..JEEN..JLGG...LHH A98 D99 E88 H92 I93 J93 L95 
10 0 10 I.CC.MIDDK.M.AAK.N..JEEN..JLGG...LHH A97 D99 E88 H92 I93 J93 L95 
10 0 10 ..CC.M.DDK.M.AAK.N..JEENI.JLGGI..LHH A97 D99 E88 H92 I89 J93 L95 
10 0 10 ..CC.M.DDK.M.AAK.N...EENI.JLGGI.JLHH A97 D99 E88 H92 I89 J92 L95 
10 0 10 ..CC.MIDDK.MIAAK.N...EEN..JLGG..JLHH A97 D99 E88 H92 I86 J92 L95 
10 0 10 ..CC.MIDDK.MIAAK.NEE...N..JLGG..JLHH A97 D99 E85 H92 I86 J92 L95 
10 0 10 ..CC.MIDDK.MIAAK.NEE.L.N..JLGG..J.HH A97 D99 E85 H92 I86 J92 L94 
10 0 10 ..CC.MIDDK.MIAAK.NEE.L.N..JLGG..JHH. A97 D99 E85 H91 I86 J92 L94 
10 0 10 ..CC.MIDDK.MIAAK.NEEJL.N..JLGG...HH. A97 D99 E85 H91 I86 J91 L94 
10 0 10 ..CC.MIDDK.MIAAK.NEEJL.N..JLGGHH.... A97 D99 E85 H88 I86 J91 L94 
10 0 10 ..CC.MIDDK.MIAAK.NEEJ..N..JLGGHH.L.. A97 D99 E85 H88 I86 J91 L93 
10 0 10 ..CC.MIDDK.MIAAK.NEEJ..N..JLGG.HHL.. A97 D99 E85 H87 I86 J91 L93 
10 0 10 ..CC.MIDD..MIAAK.NEEJK.N..JLGG.HHL.. A97 D99 E85 H87 I86 J91 K99 L93 
10 0 10 ..CC.MI..DDMIAAK.NEEJK.N..JLGG.HHL.. A97 D97 E85 H87 I86 J91 K99 L93 
10 0 10 ..CC.MI..DDMIAAK.NEEJK.N..JLGGHH.L.. A97 D97 E85 H86 I86 J91 K99 L93 
10 0 10 ..CC.MI..DDMIAAK.NEE.K.N..JLGGHHJL.. A97 D97 E85 H86 I86 J90 K99 L93 
10 0 10 ..CC.MI..DDMIAAK.N.EEK.N..JLGGHHJL.. A97 D97 E84 H86 I86 J90 K99 L93 
10 0 10 ..CC.M...DDM.AAK.NIEEK.NI.JLGGHHJL.. A97 D97 E84 H86 I84 J90 K99 L93 
10 0 10 ..CC.M...DDMAA.K.NIEEK.NI.JLGGHHJL.. A96 D97 E84 H86 I84 J90 K99 L93 
10 0 10 ..CC.M.DD..MAA.K.NIEEK.NI.JLGGHHJL.. A96 D95 E84 H86 I84 J90 K99 L93 
5 0 5 CC.K.MIDDK.MI.AA.NEE...N..JLGG..JLHH A92 C96 D95 E79 H80 I80 J84 K97 L89 
5 0 5 .CCK.MIDDK.MI..AANEE...N..JLGG..JLHH A93 C95 D95 E79 H80 I80 J84 K97 L89 
5 0 5 CC.K.MIDDK.MI..AANEEJ..N..JLGG...LHH A93 C96 D95 E79 H80 I80 J85 K97 L89 
5 0 5 .CCK.MIDDK.MI.JAANEEJ..N...LGG...LHH A93 C95 D95 E79 H80 I80 J86 K97 L89 
5 0 5 CC.K.MIDDK.MI..AANEE.L.N..JLGG..J.HH A93 C96 D95 E79 H80 I80 J84 K97 L90 
5 0 5 CC.K.MIDDK.MI..AANEEJL.N..JLGG....HH A93 C96 D95 E79 H80 I80 J85 K97 L90 
5 0 5 .CCK.MIDDK.MI.JAANEEJL.N...LGG....HH A93 C95 D95 E79 H80 I80 J86 K97 L90 
5 0 5 CC.K.MIDDK.MI.JAANEEJL.N...LGG...HH. A93 C96 D95 E79 H81 I80 J86 K97 L90 
5 0 5 CC.K.MIDDK.MI.JAANEEJL.N...LGG..HH.. A93 C96 D95 E79 H82 I80 J86 K97 L90 
5 0 5 CC.K.MIDDK.MI.JAANEEJL.N...LGG.HH... A93 C96 D95 E79 H83 I80 J86 K97 L90 
5 0 5 .CCK.MIDDK.MI.JAANEEJL.N...LGGHH.... A93 C95 D95 E79 H84 I80 J86 K97 L90 
5 0 5 CC.K.MIDDK.MI..AANEEJL.N..JLGGHH.... A93 C96 D95 E79 H84 I80 J87 K97 L90 
5 0 5 CC.K.MIDDK.MI..AAN.EEL.N..JLGGHHJ... A93 C96 D95 E78 H84 I80 J88 K97 L90 
5 0 5 CC.K.MIDDK.MIAA..NEE.L.N..JLGGHHJ... A91 C96 D95 E79 H84 I80 J88 K97 L90 
5 0 5 CC.K.MIDDK.MI.AA.NEE.L.N..JLGGHHJ... A92 C96 D95 E79 H84 I80 J88 K97 L90 
5 0 5 .CCK.MIDDK.MI..AANEE.L.N..JLGGHHJ... A93 C95 D95 E79 H84 I80 J88 K97 L90 
5 0 5 CC.K.MIDDK.MI.JAANEEJ..N...LGGHH.L.. A93 C96 D95 E79 H84 I80 J86 K97 L91 
5 0 5 CC.K.MIDDK.MI..AANEEJ..N..JLGGHH.L.. A93 C96 D95 E79 H84 I80 J87 K97 L91 
5 0 5 CC.K.MIDDK.MIAA..NEE...N..JLGGHHJL.. A91 C96 D95 E79 H84 I80 J88 K97 L91 
5 0 5 CC.K.MIDDK.MI.AA.NEE...N..JLGGHHJL.. A92 C96 D95 E79 H84 I80 J88 K97 L91 
5 0 5 .CCK.MIDDK.MI..AANEE...N..JLGGHHJL.. A93 C95 D95 E79 H84 I80 J88 K97 L91 
5 0 5 CC.K.MIDDK.MI..AAN.EE..N..JLGGHHJL.. A93 C96 D95 E80 H84 I80 J88 K97 L91 
5 0 5 CC.K.MIDDK.MI..AAN..EE.N..JLGGHHJL.. A93 C96 D95 E81 H84 I80 J88 K97 L91 
5 0 5 CC.K.MIDDK.MIAA..N...EEN..JLGGHHJL.. A91 C96 D95 E82 H84 I80 J88 K97 L91 
5 0 5 CC.K.MIDDK.MI.AA.N...EEN..JLGGHHJL.. A92 C96 D95 E82 H84 I80 J88 K97 L91 
5 0 5 CC.K.M.DDK.MI..AANI..EEN..JLGGHHJL.. A93 C96 D95 E82 H84 I79 J88 K97 L91 
5 0 5 .CCK.MIDDK.MI..AAN...EEN..JLGGHHJL.. A93 C95 D95 E82 H84 I80 J88 K97 L91 
5 0 5 CC.K.MIDDK.MI.JAAN..JEEN...LGGHH.L.. A93 C96 D95 E82 H84 I80 J88 K97 L91 
5 0 5 CC.K.MIDDK.MIAA..N..JEEN..JLGGHH.L.. A91 C96 D95 E82 H84 I80 J89 K97 L91 
5 0 5 CC.K.MIDDK.MI.AA.N..JEEN..JLGGHH.L.. A92 C96 D95 E82 H84 I80 J89 K97 L91 
5 0 5 CC.K.M.DDK.MI..AANI.JEEN..JLGGHH.L.. A93 C96 D95 E82 H84 I79 J89 K97 L91 
5 0 5 .CCK.MIDDK.MI..AAN..JEEN..JLGGHH.L.. A93 C95 D95 E82 H84 I80 J89 K97 L91 
5 0 5 CC.K.MIDDK.MI.JAAN..JEEN...LGG.HHL.. A93 C96 D95 E82 H85 I80 J88 K97 L91 
5 0 5 CC.K.MIDDK.MIAA..N..JEEN..JLGG.HHL.. A91 C96 D95 E82 H85 I80 J89 K97 L91 
5 0 5 CC.K.MIDDK.MI.AA.N..JEEN..JLGG.HHL.. A92 C96 D95 E82 H85 I80 J89 K97 L91 
5 0 5 .CCK.MIDDK.MI..AAN..JEEN..JLGG.HHL.. A93 C95 D95 E82 H85 I80 J89 K97 L91 
5 0 5 CC.K.M.DDK.MI..AANI.JEEN..JLGG.HHL.. A93 C96 D95 E82 H85 I81 J89 K97 L91 
5 0 5 CC.K.M.DDK.M..JAAN..JEENI..LGGIHHL.. A93 C96 D95 E82 H85 I83 J88 K97 L91 
5 0 5 CC.K.MDD.K.M...AAN..JEENI.JLGGIHHL.. A93 C96 D94 E82 H85 I83 J89 K97 L91 
5 0 5 .CCK.M.DDK.M...AAN..JEENI.JLGGIHHL.. A93 C95 D95 E82 H85 I83 J89 K97 L91 
5 0 5 CC.K.M.DDK.M..AA.N..JEENI.JLGGIHHL.. A94 C96 D95 E82 H85 I83 J89 K97 L91 
5 0 5 CC.K.M.DDK.M.AA..N..JEENI.JLGGIHHL.. A95 C96 D95 E82 H85 I83 J89 K97 L91 
5 0 5 CC.K.MDD.K.MAA...N..JEENI.JLGGIHHL.. A96 C96 D94 E82 H85 I83 J89 K97 L91 
5 0 5 .CCK.M.DDK.MAA...N..JEENI.JLGGIHHL.. A96 C95 D95 E82 H85 I83 J89 K97 L91 
5 0 5 CC.K.M.DDK.M...AANI.JEENI.JLGG.HHL.. A93 C96 D95 E82 H85 I84 J89 K97 L91 
5 0 5 CC.K.M.DDK.M..AA.NI.JEENI.JLGG.HHL.. A94 C96 D95 E82 H85 I84 J89 K97 L91 
5 0 5 CC.K.M.DDK.M.AA..NI.JEENI.JLGG.HHL.. A95 C96 D95 E82 H85 I84 J89 K97 L91 
5 0 5 CC.K.MDD.K.MAA...NI.JEENI.JLGG.HHL.. A96 C96 D94 E82 H85 I84 J89 K97 L91 
5 0 5 .CCK.M.DDK.MAA...NI.JEENI.JLGG.HHL.. A96 C95 D95 E82 H85 I84 J89 K97 L91 
5 0 5 CC.K.M.DDK.M...AANI.JEENI.JLGGHH.L.. A93 C96 D95 E82 H86 I84 J89 K97 L91 
5 0 5 CC.K.M.DDK.M..AA.NI.JEENI.JLGGHH.L.. A94 C96 D95 E82 H86 I84 J89 K97 L91 
5 0 5 CC.K.M.DDK.M.AA..NI.JEENI.JLGGHH.L.. A95 C96 D95 E82 H86 I84 J89 K97 L91 
5 0 5 CC.K.MDD.K.MAA...NI.JEENI.JLGGHH.L.. A96 C96 D94 E82 H86 I84 J89 K97 L91 
5 0 5 .CCK.M.DDK.MAA...NI.JEENI.JLGGHH.L.. A96 C95 D95 E82 H86 I84 J89 K97 L91 
5 0 5 CC.K.M.DDK.M...AANI..EENI.JLGGHHJL.. A93 C96 D95 E82 H86 I84 J90 K97 L91 
5 0 5 CC.K.M.DDK.M..AA.NI..EENI.JLGGHHJL.. A94 C96 D95 E82 H86 I84 J90 K97 L91 
5 0 5 CC.K.M.DDK.M.AA..NI..EENI.JLGGHHJL.. A95 C96 D95 E82 H86 I84 J90 K97 L91 
5 0 5 CC.K.MDD.K.MAA...NI..EENI.JLGGHHJL.. A96 C96 D94 E82 H86 I84 J90 K97 L91 
5 0 5 .CCK.M.DDK.MAA...NI..EENI.JLGGHHJL.. A96 C95 D95 E82 H86 I84 J90 K97 L91 
5 0 5 CC.K.M.DDK.MAA...NI.EE.NI.JLGGHHJL.. A96 C96 D95 E83 H86 I84 J90 K97 L91 
5 0 5 CC.K.M.DDK.M...AANIEE..NI.JLGGHHJL.. A93 C96 D95 E84 H86 I84 J90 K97 L91 
5 0 5 CC.K.M.DDK.M..AA.NIEE..NI.JLGGHHJL.. A94 C96 D95 E84 H86 I84 J90 K97 L91 
5 0 5 CC.K.M.DDK.M.AA..NIEE..NI.JLGGHHJL.. A95 C96 D95 E84 H86 I84 J90 K97 L91 
5 0 5 CC.K.MDD.K.MAA...NIEE..NI.JLGGHHJL.. A96 C96 D94 E84 H86 I84 J90 K97 L91 
5 0 5 .CCK.M.DDK.MAA...NIEE..NI.JLGGHHJL.. A96 C95 D95 E84 H86 I84 J90 K97 L91 
5 0 5 CC.K.M.DDK.M...AANIEEL.NI.JLGGHHJ... A93 C96 D95 E84 H86 I84 J90 K97 L92 
5 0 5 CC.K.M.DDK.M..AA.NIEEL.NI.JLGGHHJ... A94 C96 D95 E84 H86 I84 J90 K97 L92 
5 0 5 CC.K.M.DDK.M.AA..NIEEL.NI.JLGGHHJ... A95 C96 D95 E84 H86 I84 J90 K97 L92 
5 0 5 CC.K.MDD.K.MAA...NIEEL.NI.JLGGHHJ... A96 C96 D94 E84 H86 I84 J90 K97 L92 
5 0 5 .CCK.M.DDK.MAA...NIEEL.NI.JLGGHHJ... A96 C95 D95 E84 H86 I84 J90 K97 L92 
10 0 10 .CCK.M.DDK.MAA.L.NIEEL.NI.J.GGHHJ... A96 C95 D95 E84 H86 I84 J90 K97 L89 
10 0 10 .CCK.M.DDK.MAA.L.NIEEL.NI.JGG.HHJ... A96 C95 D95 E84 G99 H86 I84 J90 K97 L89 
5 0 5 .CCK.M.DDK.MAA.L..IEEL..I.JGGNHHJ..N A96 C95 D95 E84 G99 H86 I84 J90 K97 L89 N98 
5 0 5 .CCK.M.DDK.M.AAL..IEEL..I.JGGNHHJ..N A95 C95 D95 E84 G99 H86 I84 J90 K97 L89 N98 
5 0 5 .CCK.M.DDK.M.AAL..IEEL.NI.JGGNHHJ... A95 C95 D95 E84 G99 H86 I84 J90 K97 L89 N97 
5 0 5 ICCK.MIDDK.M.AAL...EEL.N..JGGNHHJ... A95 C95 D95 E84 G99 H86 I81 J90 K97 L89 N97 
5 0 5 ICCK.MIDDK.M.AAL..EE.L.N..JGGNHHJ... A95 C95 D95 E83 G99 H86 I81 J90 K97 L89 N97 
5 0 5 ICCK.MIDDK.M.AAL..EE.L....JGGNHHJ..N A95 C95 D95 E83 G99 H86 I81 J90 K97 L89 N96 
5 0 5 ICCK.MIDDK.M.AAL..EEJL....JGGNHH...N A95 C95 D95 E83 G99 H86 I81 J89 K97 L89 N96 
5 0 5 ICCK.MIDDK.M.AAL..EEJL....JGGN...HHN A95 C95 D95 E83 G99 H83 I81 J89 K97 L89 N96 
5 0 5 ICCK.MIDDK.M.AAL..EEJL.N..JGGN...HH. A95 C95 D95 E83 G99 H83 I81 J89 K97 L89 N95 
5 0 5 ICCK.MIDDK.M.AAL..EEJL.N..JGGN....HH A95 C95 D95 E83 G99 H82 I81 J89 K97 L89 N95 
5 0 5 ICCK.MIDDK.M.AAL..EE.L.N..JGGN..J.HH A95 C95 D95 E83 G99 H82 I81 J88 K97 L89 N95 
5 0 5 ICCK.MIDDK.M.AAL...EEL.N..JGGN..J.HH A95 C95 D95 E82 G99 H82 I81 J88 K97 L89 N95 
5 0 5 ICCK.MIDDK.M.AAL...EEL.N..JGGN..JHH. A95 C95 D95 E82 G99 H81 I81 J88 K97 L89 N95 
5 0 5 ICCK.MIDDK.M.AAL...EEL....JGGN..JHHN A95 C95 D95 E82 G99 H81 I81 J88 K97 L89 N94 
5 0 5 ICCK.MIDDK.MAA.L...EEL....JGGN..JHHN A94 C95 D95 E82 G99 H81 I81 J88 K97 L89 N94 
5 0 5 ICCK.MIDDK.MAA.L..EE.L....JGGN..JHHN A94 C95 D95 E81 G99 H81 I81 J88 K97 L89 N94 
5 0 5 ICCK.MIDDK.MAA.L..EE.L.N..JGGN..JHH. A94 C95 D95 E81 G99 H81 I81 J88 K97 L89 N93 
5 0 5 .CCK.M.DDK.M.AAL...EEL..I.JGGNI.JHHN A95 C95 D95 E82 G99 H81 I77 J88 K97 L89 N94 
5 0 5 .CCK.M.DDK.M.AAL..EE.L..I.JGGNI.JHHN A95 C95 D95 E81 G99 H81 I77 J88 K97 L89 N94 
5 0 5 .CCK.M.DDK.M.AAL..EE.L.NI.JGGNI.JHH. A95 C95 D95 E81 G99 H81 I77 J88 K97 L89 N93 
5 0 5 .CCK.M.DDK.M.AAL..EE.L.NI.JGGNI.J.HH A95 C95 D95 E81 G99 H80 I77 J88 K97 L89 N93 
5 0 5 .CCK.M.DDK.M.AAL..EEJL.NI.JGGNI...HH A95 C95 D95 E81 G99 H80 I77 J87 K97 L89 N93 
5 0 5 .CCK.M.DDK.M.AAL..EEJL.NI.JGGNIHH... A95 C95 D95 E81 G99 H77 I77 J87 K97 L89 N93 
5 0 5 .CCK.M.DDK.M.AAL..EEJL..I.JGGNIHH..N A95 C95 D95 E81 G99 H77 I77 J87 K97 L89 N92 
5 0 5 .CCK.M.DDK.M.AAL..EEJL..I.JGGNI.HH.N A95 C95 D95 E81 G99 H76 I77 J87 K97 L89 N92 
5 0 5 .CCK.M.DDK.MAA.L..EEJL..I.JGGNI.HH.N A94 C95 D95 E81 G99 H76 I77 J87 K97 L89 N92 
5 0 5 .CCK.M.DDK.MAA.L..EEJL..I.JGGNI..HHN A94 C95 D95 E81 G99 H75 I77 J87 K97 L89 N92 
5 0 5 .CCK.M.DDK.MAA.L..EEJL.NI.JGGNI..HH. A94 C95 D95 E81 G99 H75 I77 J87 K97 L89 N91 
5 0 5 .CCK.MDD.K.MAA.L..EEJL.NI.JGGNI..HH. A94 C95 D94 E81 G99 H75 I77 J87 K97 L89 N91 
5 0 5 .CCK.MDD.K.MAA.L..EEJL.NI.JGGNI...HH A94 C95 D94 E81 G99 H74 I77 J87 K97 L89 N91 
5 0 5 .CCK.MDD.K.MAA.L..EE.L.NI.JGGNI.J.HH A94 C95 D94 E81 G99 H74 I77 J86 K97 L89 N91 
5 0 5 .CCK.MDD.K.MAA.L...EEL.NI.JGGNI.J.HH A94 C95 D94 E80 G99 H74 I77 J86 K97 L89 N91 
5 0 5 .CCK.MDD.K.MAA.L...EEL.NI.JGGNI.JHH. A94 C95 D94 E80 G99 H73 I77 J86 K97 L89 N91 
5 0 5 .CCK.MDD.K.MAA.L...EEL..I.JGGNI.JHHN A94 C95 D94 E80 G99 H73 I77 J86 K97 L89 N90 
5 0 5 .CCK.MDD.K.MAA.L..IEEL..I.JGGN..JHHN A94 C95 D94 E80 G99 H73 I76 J86 K97 L89 N90 
5 0 5 .CCK.MDD.K.M.AAL..IEEL..I.JGGN..JHHN A93 C95 D94 E80 G99 H73 I76 J86 K97 L89 N90 
5 0 5 .CCK.MDD.K.M.AAL..IEEL.NI.JGGN..JHH. A93 C95 D94 E80 G99 H73 I76 J86 K97 L89 N89 
5 0 5 .CCK.MDD.K.M.AAL..IEEL.NI.JGGN..J.HH A93 C95 D94 E80 G99 H72 I76 J86 K97 L89 N89 
5 0 5 .CCK.MDD.K.MIAAL..IEEL.N..JGGN..J.HH A93 C95 D94 E80 G99 H72 I75 J86 K97 L89 N89 
5 0 5 CC.K.MDD.K.MIAAL..IEEL.N..JGGN..J.HH A93 C94 D94 E80 G99 H72 I75 J86 K97 L89 N89 
5 0 5 CC.K.MDD.K.MIAAL..IEEL.N..JGGN..JHH. A93 C94 D94 E80 G99 H71 I75 J86 K97 L89 N89 
5 0 5 CC.K.MDD.K.MIAAL..IEEL....JGGN..JHHN A93 C94 D94 E80 G99 H71 I75 J86 K97 L89 N88 
5 0 5 CC.K.MDD.K.M.AAL...EEL..I.JGGNI.JHHN A93 C94 D94 E80 G99 H71 I73 J86 K97 L89 N88 
5 0 5 CC.K.MDD.K.M.AAL..EE.L..I.JGGNI.JHHN A93 C94 D94 E79 G99 H71 I73 J86 K97 L89 N88 
5 0 5 CC.K.MDD.K.M.AAL..EE.L.NI.JGGNI.JHH. A93 C94 D94 E79 G99 H71 I73 J86 K97 L89 N87 
5 0 5 CC.K.MDD.K.M.AAL..EE.L.NI.JGGNI.J.HH A93 C94 D94 E79 G99 H70 I73 J86 K97 L89 N87 
5 0 5 CC.K.MDD.K.M.AAL..EEJL.NI.JGGNI...HH A93 C94 D94 E79 G99 H70 I73 J85 K97 L89 N87 
5 0 5 CC.K.MDD.K.M.AAL..EEJL.NI.JGGNIHH... A93 C94 D94 E79 G99 H67 I73 J85 K97 L89 N87 
5 0 5 CC.K.MDD.K.M.AAL..EEJL..I.JGGNIHH..N A93 C94 D94 E79 G99 H67 I73 J85 K97 L89 N86 
5 0 5 CC.K.MDD.K.M.AAL..EEJL..I.JGGNI.HH.N A93 C94 D94 E79 G99 H66 I73 J85 K97 L89 N86 
5 0 5 CC.K.MDD.K.MAA.L..EEJL..I.JGGNI.HH.N A92 C94 D94 E79 G99 H66 I73 J85 K97 L89 N86 
5 0 5 CC.K.MDD.K.MAA.L..EEJL..I.JGGNI..HHN A92 C94 D94 E79 G99 H65 I73 J85 K97 L89 N86 
5 0 5 CCJK.MDDJK.MAA.L..EE.L..I..GGNI..HHN A92 C94 D94 E79 G99 H65 I73 J82 K97 L89 N86 
5 0 5 CCJK.MDDJK.MAA.L..EE.L..I..GGNIHH..N A92 C94 D94 E79 G99 H63 I73 J82 K97 L89 N86 
5 0 5 CCJK.MDDJK.MAA.L..EE.L.NI..GGNIHH... A92 C94 D94 E79 G99 H63 I73 J82 K97 L89 N85 
5 0 5 CCJK.MDDJK.MAA.L..EE.L.NI..GGNI...HH A92 C94 D94 E79 G99 H60 I73 J82 K97 L89 N85 
5 0 5 CCJK.MDDJK.MAA.L..EE.L.NIGG..NI...HH A92 C94 D94 E79 G97 H60 I73 J82 K97 L89 N85 
